period,cliente,produc,depo,descripcion,s_cantidad_periodos_con_venta,s_cantidad_total_facturas,s_completitud,s_longitud_serie,s_periodo_prom_entre_ventas,s_periodos_desde_ultima_venta,s_porcentaje_sobre_total_ventas,s_primera_venta,s_ultima_venta,s_ventas_totales,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,fecha,precio_uni_deflactado,total_facturado_deflactado,mes,año,trimestre,tipo_producto,cantidad_unidades_escalada,cantidad_productos_escalada,precio_uni_deflactado_escalada,total_facturado_deflactado_escalada
2022-11,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,572.81,12.0,1.0,473.3997,2022-11-01,2964.791286531483,3587.374679025142,11,2022,4,caramelos,-0.21717625008728655,-0.17866415175701633,0.8889569981255693,-0.5906915913362211
2022-12,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,572.81,12.0,1.0,473.3997,2022-12-01,2831.7013242898593,3426.3368472064394,12,2022,4,caramelos,-0.21717625008728655,-0.17866415175701633,0.8104552444924046,-0.6078887683085278
2023-01,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,675.31,12.0,1.0,558.1111,2023-01-01,3125.8553204543805,3782.2601207108182,1,2023,1,caramelos,-0.21717625008728655,-0.17866415175701633,0.9839589719575571,-0.5698798392643984
2023-02,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,675.31,12.0,1.0,558.1111,2023-02-01,2846.8627690841354,3444.681348552658,2,2023,1,caramelos,-0.21717625008728655,-0.17866415175701633,0.819398067706993,-0.6059297650571999
2023-03,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,1531.71,12.0,1.0,632.9375500000001,2023-03-01,2953.837314338922,7148.291569596511,3,2023,1,caramelos,-0.14879103731615184,-0.16795135760829408,0.8824959096115925,-0.21042245048133487
2023-04,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,1750.12,12.0,1.0,723.1907,2023-04-01,3065.428737204311,7418.331211333343,4,2023,2,caramelos,-0.14879103731615184,-0.16795135760829408,0.948316969575898,-0.18158500616132728
2023-05,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,1822.38,12.0,1.0,753.0498,2023-05-01,3017.0077211601692,7301.156617912746,5,2023,2,caramelos,-0.14879103731615184,-0.16795135760829408,0.9197563282762649,-0.194098042365023
2023-06,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,1948.94,12.0,1.0,805.3525,2023-06-01,3099.4740582229692,7500.676996759897,6,2023,2,caramelos,-0.14879103731615184,-0.16795135760829408,0.9683982541292484,-0.17279132688167642
2023-07,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,1032.94,12.0,1.0,853.674,2023-07-01,3105.3344505897217,3757.434532845263,7,2023,3,caramelos,-0.21717625008728655,-0.17866415175701633,0.9718549466552652,-0.572530955608576
2023-08,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,2169.2,12.0,1.0,896.3576,2023-08-01,2820.588935430837,6825.871191069916,8,2023,3,caramelos,-0.14879103731615184,-0.16795135760829408,0.8039007155272286,-0.24485361641532633
2023-09,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,3.0,36.0,3.0,3726.91,12.0,1.0,1026.6959,2023-09-01,2826.5331945412822,10260.326186232798,9,2023,3,caramelos,-0.08040582454501712,-0.15723856345957185,0.8074068759946326,0.12191070031822263
2023-10,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,1392.99,12.0,1.0,1151.2317,2023-10-01,2942.790184648176,3560.7752108572604,10,2023,4,caramelos,-0.21717625008728655,-0.17866415175701633,0.8759798730996717,-0.5935321397731083
2023-11,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,24.0,2.0,3071.55,24.0,2.0,1269.2329,2023-11-01,2804.171177771186,6786.108350235081,11,2023,4,caramelos,-0.14879103731615184,-0.16795135760829408,0.7942168690124399,-0.2490998770798896
2023-12,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,18.0,1.5,2232.2700000000004,18.0,1.5,1210.2323000000001,2023-12-01,2061.540939609137,3802.5063397013027,12,2023,4,caramelos,-0.18298364370171918,-0.17330775468265522,0.35618401503284,-0.5677177522127582
2024-01,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,2889.71,12.0,1.0,2388.1893,2024-01-01,3378.8233389321267,4088.3775799286745,1,2024,1,caramelos,-0.21717625008728655,-0.17866415175701633,1.133169571533482,-0.537189656708979
2024-02,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,5779.41,12.0,1.0,2388.1893,2024-02-01,3019.502537026029,7307.185890797518,2,2024,1,caramelos,-0.14879103731615184,-0.16795135760829408,0.9212278699099328,-0.1934541783012638
2024-03,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,2.0,24.0,2.0,5779.42,12.0,1.0,2388.1893,2024-03-01,2732.58148147152,6612.849352288,3,2024,1,caramelos,-0.14879103731615184,-0.16795135760829408,0.7519904185203542,-0.2676021483542252
2024-04,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,2889.7,12.0,1.0,2388.1893,2024-04-01,2577.907057992,3119.2577679999995,4,2024,2,caramelos,-0.21717625008728655,-0.17866415175701633,0.660757291086619,-0.6406816419455212
2024-05,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.5,18.0,1.5,4334.5599999999995,12.0,1.0,2388.1893,2024-05-01,2459.8349789999997,4464.596799999999,5,2024,2,caramelos,-0.18298364370171918,-0.17330775468265522,0.5911136823585766,-0.4970133302217122
2024-06,7521,000-000-11646,1.0,mogul rollo extreme x 12 uds,24,36,0.8,30,1.173913043478261,2,0.006693517117614744,2022-01,2024-04,444.0,1.0,12.0,1.0,2889.7,12.0,1.0,2388.1893,2024-06-01,2388.1893,2889.7,6,2024,2,caramelos,-0.21717625008728655,-0.17866415175701633,0.5488542110430172,-0.665196040314397
2022-07,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,1409.75,6.0,6.0,204.3356,2022-07-01,1607.4184223928396,11089.884097378555,7,2022,3,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,0.08832449080316779,0.2104989161780302
2022-08,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,5.0,5.0,1174.79,5.0,5.0,204.3356,2022-08-01,1500.8575372482167,8628.904734093483,8,2022,3,galletitas surtidas,-0.2570676242037818,-0.13581297516212737,0.025470642085650152,-0.052308258742544717
2022-09,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,3.0,16.0,16.0,4096.360000000001,5.333333333333333,5.333333333333333,222.7254,2022-09-01,1533.2068867813805,28198.70280953935,9,2022,3,galletitas surtidas,-0.19438117916357497,-0.017972239526182744,0.044551575196406866,2.0375440263691504
2022-10,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,2.0,10.5,10.5,2635.5750000000003,5.166666666666666,5.166666666666666,213.53050000000002,2022-10-01,1384.096638869893,17083.697640334838,10,2022,4,galletitas surtidas,-0.22572440168367838,-0.07689260734415505,-0.043399580161775725,0.8505762885141892
2022-11,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,1757.33,6.0,6.0,254.7972,2022-11-01,1595.7351016331856,11005.745613189807,11,2022,4,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,0.08143320349311134,0.20151379518854426
2022-12,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,1757.33,6.0,6.0,254.7972,2022-12-01,1524.102293823482,10511.695905625413,12,2022,4,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,0.039181324117564253,0.14875438978580405
2023-01,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,2.0,7.0,7.0,2217.53,3.5,3.5,275.5888,2023-01-01,1543.5111696177305,12419.889066472972,1,2023,1,galletitas surtidas,-0.245670088741926,-0.11438738686468289,0.050629451085476826,0.3525297083791678
2023-02,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.5,6.5,6.5,1987.4300000000003,4.75,4.75,265.193,2023-02-01,1352.7200557769395,10137.659819274128,2,2023,1,galletitas surtidas,-0.24851947260738996,-0.11974378393904402,-0.06190673693248538,0.10881119942881007
2023-03,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,3.0,11.0,11.0,4338.38,3.6666666666666665,3.6666666666666665,342.4536666666666,2023-03-01,1598.1867706098064,20246.65581585686,3,2023,1,galletitas surtidas,-0.22287501781821445,-0.07153621026979394,0.08287929537525755,1.1883475493797313
2023-04,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,2684.59,6.0,6.0,389.2423,2023-04-01,1649.903036855288,11379.321296044489,4,2023,2,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,0.1133836063184028,0.24140781920791224
2023-05,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,3.0,3.0,1385.25,3.0,3.0,401.6981,2023-05-01,1609.357401429985,5549.845369771195,5,2023,2,galletitas surtidas,-0.26846515966563755,-0.15723856345957185,0.08946817776580675,-0.3811199932180876
2023-06,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,5.0,5.0,2491.34,5.0,5.0,433.4643,2023-06-01,1668.2277052790905,9588.153883191786,6,2023,2,galletitas surtidas,-0.2570676242037818,-0.13581297516212737,0.12419222465284305,0.05012964166429756
2023-07,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,3.0,3.0,1584.5,3.0,3.0,459.4725,2023-07-01,1671.3824988796496,5763.795590540903,7,2023,3,galletitas surtidas,-0.26846515966563755,-0.15723856345957185,0.12605304740628973,-0.35827231967276213
2023-08,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,3.0,10.0,10.0,5424.25,3.3333333333333335,3.3333333333333335,473.25666666666666,2023-08-01,1489.2075636095235,17068.611381228562,8,2023,3,galletitas surtidas,-0.22857378554914232,-0.08224900441851618,0.018599024233980712,0.848965231877555
2023-09,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,3.0,3.0,1904.13,3.0,3.0,552.1597,2023-09-01,1520.1168337556974,5242.1429283217085,9,2023,3,galletitas surtidas,-0.26846515966563755,-0.15723856345957185,0.03683054124043013,-0.41397943550351884
2023-10,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,3.0,3.0,1921.12,3.0,3.0,557.0894,2023-10-01,1424.0375923383115,4910.786490270641,10,2023,4,galletitas surtidas,-0.26846515966563755,-0.15723856345957185,-0.019840817079710037,-0.4493648802882739
2023-11,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,2.0,16.0,16.0,11296.21,8.0,8.0,614.1912,2023-11-01,1356.9592000654081,24957.205647640123,11,2023,4,galletitas surtidas,-0.19438117916357497,-0.017972239526182744,-0.05940632101122572,1.6913856130394902
2023-12,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,4744.41,6.0,6.0,687.8942,2023-12-01,1171.7767369286669,8081.750461701431,12,2023,4,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,-0.1686343037493303,-0.11073868311681892
2024-01,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,12.0,12.0,16605.41,12.0,12.0,1143.624,2024-01-01,1618.0055166325863,23493.42527434359,1,2024,1,galletitas surtidas,-0.21717625008728655,-0.0608234161210717,0.09456918010731549,1.5350689895239094
2024-02,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,9.0,9.0,10674.91,9.0,9.0,915.7591,2024-02-01,1157.838252501455,13496.801877273518,2,2024,1,galletitas surtidas,-0.2342725532800702,-0.09296179856723842,-0.17685577629388025,0.46753287243027686
2024-03,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,8302.71,6.0,6.0,1143.624,2024-03-01,1308.5418999935998,9500.013919343999,3,2024,1,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,-0.0879647704825668,0.040717203981147726
2024-04,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,8302.71,6.0,6.0,1143.624,2024-04-01,1234.4734905599998,8962.277282399999,4,2024,2,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,-0.13165326457651405,-0.016707514208239807
2024-05,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,8302.71,6.0,6.0,1143.624,2024-05-01,1177.93272,8551.791299999999,5,2024,2,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,-0.16500326006807672,-0.06054317694823019
2024-06,7521,000-000-13889,1.0,surtido bagley x 390 grs,18,26,0.75,24,1.1764705882352942,3,0.0019598135704727852,2022-07,2024-03,130.0,1.0,6.0,6.0,8302.71,6.0,6.0,1143.624,2024-06-01,1143.624,8302.71,6,2024,2,galletitas surtidas,-0.2513688564728539,-0.12510018101340514,-0.1852399078178114,-0.08714248686327292
2022-01,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,720.0,16.0,1.0,595.0436,2022-01-01,6612.580174334171,8001.191384161772,1,2022,1,topline,-0.19438117916357497,-0.17866415175701633,3.040567981801425,-0.1193415604502332
2022-02,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,720.0,16.0,1.0,595.0436,2022-02-01,6151.237371473648,7442.968729452811,2,2022,1,topline,-0.19438117916357497,-0.17866415175701633,2.7684496458983747,-0.17895397372333532
2022-03,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,720.0,16.0,1.0,595.0436,2022-03-01,5738.094562941837,6943.067844638817,3,2022,1,topline,-0.19438117916357497,-0.17866415175701633,2.524761583895643,-0.2323382244156655
2022-04,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,706.83,16.0,1.0,584.16,2022-04-01,5319.303473040882,6436.324421133741,4,2022,2,topline,-0.19438117916357497,-0.17866415175701633,2.277741940870398,-0.2864531875591101
2022-05,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,756.01,16.0,1.0,624.7959,2022-05-01,5449.549788771759,6594.01595914656,5,2022,2,topline,-0.19438117916357497,-0.17866415175701633,2.354566398680147,-0.2696133601991971
2022-06,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,800.96,16.0,1.0,661.9459,2022-06-01,5519.6719335478165,6678.848576438737,6,2022,2,topline,-0.19438117916357497,-0.17866415175701633,2.3959272289089917,-0.26055411296442343
2022-07,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,800.96,16.0,1.0,661.9459,2022-07-01,5207.237673158316,6300.800543810129,7,2022,3,topline,-0.19438117916357497,-0.17866415175701633,2.211641074472125,-0.3009257377417974
2022-08,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,951.53,16.0,1.0,786.3915,2022-08-01,5776.093886737949,6989.046316049654,8,2022,3,topline,-0.19438117916357497,-0.17866415175701633,2.5471750965650184,-0.2274281986109312
2022-09,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,3.0,48.0,3.0,2854.58,16.0,1.0,786.3915000000001,2022-09-01,5413.396332462934,19650.483127961124,9,2022,3,topline,-0.01202061177388241,-0.15723856345957185,2.333241652077618,1.1246824645731937
2022-10,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,32.0,2.0,2093.38,32.0,2.0,865.0304,2022-10-01,5607.094392418315,13569.210121633474,10,2022,4,topline,-0.1032008954687287,-0.16795135760829408,2.4474924725432032,0.4752653249754283
2022-11,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,2135.24,16.0,1.0,882.331,2022-11-01,5525.832104744913,13372.507305461924,11,2022,4,topline,-0.1032008954687287,-0.16795135760829408,2.399560742913411,0.4542594960813735
2022-12,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,1088.55,16.0,1.0,899.6316,2022-12-01,5381.262373197544,6511.302133389029,12,2022,4,topline,-0.19438117916357497,-0.17866415175701633,2.3142877647143463,-0.27844634238446514
2023-01,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,1233.99,16.0,1.0,1019.8224,2023-01-01,5711.796943222515,6911.301722699121,1,2023,1,topline,-0.19438117916357497,-0.17866415175701633,2.5092502017480034,-0.23573051810560947
2023-02,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,1161.27,16.0,1.0,959.7269999999999,2023-02-01,4895.460894407601,5923.509365526566,2,2023,1,topline,-0.19438117916357497,-0.17866415175701633,2.0277427288583807,-0.3412165382931681
2023-03,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,32.0,2.0,2842.94,32.0,2.0,1174.7643,2023-03-01,5482.472362231066,13267.631624046788,3,2023,1,topline,-0.1032008954687287,-0.16795135760829408,2.3739854420636,0.44305985663629066
2023-04,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,48.0,3.0,4796.9400000000005,24.0,1.5,1321.4688,2023-04-01,5601.383473043688,20333.057002316054,4,2023,2,topline,-0.01202061177388241,-0.15723856345957185,2.444123945133511,1.1975743035987576
2023-05,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,3.0,80.0,5.0,8339.83,26.666666666666668,1.6666666666666667,1380.1209666666666,2023-05-01,5529.296485529071,33412.57311689508,5,2023,2,topline,0.17033995561581014,-0.13581297516212737,2.401604172502156,2.5943315176910366
2023-06,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,1780.64,16.0,1.0,1471.6014,2023-06-01,5663.594964123913,6852.958781445577,6,2023,2,topline,-0.19438117916357497,-0.17866415175701633,2.480818757151455,-0.24196094156878445
2023-07,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,3774.95,16.0,1.0,1559.8974,2023-07-01,5674.300887230179,13731.801934056408,7,2023,3,topline,-0.1032008954687287,-0.16795135760829408,2.487133536447717,0.4926284510241767
2023-08,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,48.0,3.0,6123.9,24.0,1.5,1711.5974,2023-08-01,5385.922636626486,19270.216018344578,8,2023,3,topline,-0.01202061177388241,-0.15723856345957185,2.317036573455461,1.0840738652958168
2023-09,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,4.0,96.0,6.0,13733.58,24.0,1.5,1899.1158,2023-09-01,5228.338643387807,37809.07253052074,9,2023,3,topline,0.26152023931065643,-0.12510018101340514,2.224087266044176,3.063832240725373
2023-10,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,4927.02,16.0,1.0,2035.9566,2023-10-01,5204.332975585777,12594.498653542336,10,2023,4,topline,-0.1032008954687287,-0.16795135760829408,2.2099277683040435,0.3711762086206378
2023-11,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,3.0,64.0,4.0,9330.3,20.0,1.25,1967.5362,2023-11-01,4346.962880698605,20613.835600982686,11,2023,4,topline,0.07915967192096388,-0.1465257693108496,1.704216782834801,1.227558557589102
2023-12,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,4927.02,16.0,1.0,2035.9566,2023-12-01,3468.1010266933245,8392.813049422834,12,2023,4,topline,-0.1032008954687287,-0.16795135760829408,1.1858291029626393,-0.07752041191871312
2024-01,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,4927.02,16.0,1.0,2035.9566,2024-01-01,2880.4825803100703,6970.774957992387,1,2024,1,topline,-0.1032008954687287,-0.16795135760829408,0.8392283696591445,-0.22937939091454437
2024-02,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,2.0,32.0,2.0,4927.02,16.0,1.0,2035.9566,2024-02-01,2574.157801885675,6229.46823770544,2,2024,1,topline,-0.1032008954687287,-0.16795135760829408,0.6585458307014096,-0.30854329119536195
2024-03,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,6364.64,16.0,1.0,5260.0307,2024-03-01,6018.56079113648,7282.461821696,3,2024,1,topline,-0.19438117916357497,-0.17866415175701633,2.690191721355499,-0.19609445349009663
2024-04,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,6364.64,16.0,1.0,5260.0307,2024-04-01,5677.887538808,6870.2470016,4,2024,2,topline,-0.19438117916357497,-0.17866415175701633,2.489249086214114,-0.24011473823771556
2024-05,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,6364.64,16.0,1.0,5260.0307,2024-05-01,5417.831621,6555.5792,5,2024,2,topline,-0.19438117916357497,-0.17866415175701633,2.335857761678706,-0.2737180090374246
2024-06,7521,000-000-3176,1.0,topline 7 menta x 16 uds,22,34,0.7333333333333333,30,1.2857142857142858,2,0.010130728610443937,2022-01,2024-04,672.0,1.0,16.0,1.0,6364.64,16.0,1.0,5260.0307,2024-06-01,5260.0307,6364.64,6,2024,2,topline,-0.19438117916357497,-0.17866415175701633,2.2427805016450844,-0.294108343260549
