period,cliente,produc,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,depo,descripcion,precio_uni_deflactado,total_facturado_deflactado
2023-02,7429,000-000-13348,1.0,4.0,4.0,543.29,4.0,4.0,124.7232,1.0,sonrisas frambuesa x 108 grs,636.1991985485228,2771.261983170949
2022-03,7429,000-000-13449,2.0,6.0,6.0,448.25,3.0,3.0,67.11015,1.0,salsa portuguesa arcor x 340 grs,647.1532284915107,4322.541890776874
2022-04,7429,000-000-13449,1.0,3.0,3.0,229.59,3.0,3.0,68.747,1.0,salsa portuguesa arcor x 340 grs,626.0034166343835,2090.6239461371133
2022-05,7429,000-000-13449,1.0,3.0,3.0,229.59,3.0,3.0,68.747,1.0,salsa portuguesa arcor x 340 grs,599.6201308758463,2002.5133583688823
2022-06,7429,000-000-13449,2.0,6.0,6.0,495.78,3.0,3.0,69.3663,1.0,salsa portuguesa arcor x 340 grs,578.4146699058908,4134.088527800136
2022-07,7429,000-000-13449,1.0,3.0,3.0,285.08,3.0,3.0,79.771,1.0,salsa portuguesa arcor x 340 grs,627.5234221188047,2242.599154800978
2022-04,7429,000-000-13480,1.0,3.0,3.0,237.61,3.0,3.0,72.7295,1.0,pasta arcor tirabuzon x 500 grs,662.2676697181026,2163.653276892023
2023-01,7429,000-000-13791,1.0,1.0,1.0,160.89,1.0,1.0,147.7486,1.0,mana chocolatada x 136 grs,827.5068304495039,901.108869735623
2022-10,7429,000-000-13926,1.0,3.0,3.0,316.64,3.0,3.0,96.922,1.0,rumba x 108 grs,628.2447445800378,2052.448524832578
2022-11,7429,000-000-13939,1.0,4.0,4.0,591.81,4.0,4.0,132.9084,1.0,chocolinas x 150 grs,832.3741359084954,3706.367222628567
2023-01,7429,000-000-1782,1.0,242.0,1.0,779.97,242.0,1.0,644.6031,1.0,masticable frutal x 800 grs,3610.277648511895,4368.437349292647
2023-01,7429,000-000-3870,1.0,6.0,6.0,647.01,6.0,6.0,99.0216,1.0,saladix pizza x 30 grs,554.5978125142208,3623.758156551964
2022-11,7429,000-000-4013,1.0,50.0,50.0,1501.33,50.0,50.0,24.8153,1.0,turron arcor mani x 25 grs,155.41240354116132,9402.47765726998
2022-04,7429,000-000-4681,1.0,12.0,1.0,593.55,12.0,1.0,490.5386,1.0,mentho plus s a x 12u durazno,4466.796217886558,5404.807888974622
2022-03,7429,000-000-6614,2.0,8.0,8.0,650.79,4.0,4.0,73.0783,1.0,pure tomate arcor x 520,704.7049928762068,6275.66544807291
2022-04,7429,000-000-6614,2.0,10.0,10.0,841.01,5.0,5.0,75.5497,1.0,pure tomate arcor x 520,687.948133383314,7658.154296531963
2022-05,7429,000-000-6614,1.0,4.0,4.0,356.44,4.0,4.0,76.2303,1.0,pure tomate arcor x 520,664.890431039973,3108.915290112829
2022-06,7429,000-000-6614,1.0,6.0,6.0,534.67,6.0,6.0,76.2303,1.0,pure tomate arcor x 520,635.6505076863987,4458.374910562949
2022-02,7429,000-000-6901,1.0,20.0,1.0,416.09,20.0,1.0,343.8788,1.0,topline tab fruta x 20 uds,3554.83215989133,4301.312303663917
2022-11,7429,000-000-7198,1.0,2.0,2.0,351.49,2.0,2.0,161.3815,1.0,rex original estuche x 125 g,1010.6944829229518,2201.299429008829
2022-01,7429,000-000-8722,1.0,12.0,4.0,515.94,12.0,4.0,111.0386,1.0,traviatas x 303 grs,1233.9459578185906,5733.52039270059
2022-02,7429,000-000-8722,2.0,36.0,12.0,1590.4,18.0,6.0,114.0951,1.0,traviatas x 303 grs,1179.4531409497104,16440.690926835767
2022-03,7429,000-000-8722,2.0,24.0,8.0,1060.28,12.0,4.0,114.0951,1.0,traviatas x 303 grs,1100.2361389456255,10224.438853213396
2022-04,7429,000-000-8722,1.0,24.0,8.0,1187.49,24.0,8.0,127.7869,1.0,traviatas x 303 grs,1163.6149359407145,10813.167079569495
2022-05,7429,000-000-8722,1.0,12.0,4.0,593.74,12.0,4.0,127.7869,1.0,traviatas x 303 grs,1114.5736934298031,5178.676255054402
2022-06,7429,000-000-8722,1.0,12.0,4.0,641.03,12.0,4.0,137.9632,1.0,traviatas x 303 grs,1150.4136560139493,5345.263562418252
2022-07,7429,000-000-8722,2.0,24.0,8.0,1339.9,12.0,4.0,144.1714,1.0,traviatas x 303 grs,1134.1330847006936,10540.404825023961
2022-08,7429,000-000-8722,2.0,24.0,8.0,1460.49,12.0,4.0,157.14634999999998,1.0,traviatas x 303 grs,1154.2495964900206,10727.388788716446
2022-09,7429,000-000-8722,1.0,12.0,4.0,761.61,12.0,4.0,163.9131,1.0,traviatas x 303 grs,1128.3521940186663,5242.804354786509
2022-10,7429,000-000-8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,traviatas x 303 grs,0.0,0.0
2022-11,7429,000-000-8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,traviatas x 303 grs,0.0,0.0
2022-12,7429,000-000-8722,1.0,12.0,4.0,837.77,12.0,4.0,180.3043,1.0,traviatas x 303 grs,1078.5134107291494,5011.22923916157
2023-01,7429,000-000-8722,1.0,12.0,4.0,906.12,12.0,4.0,195.0168,1.0,traviatas x 303 grs,1092.2454361828457,5074.975256665068
2022-08,7429,000-000-9304,1.0,3.0,3.0,290.67,3.0,3.0,88.9193,1.0,amor x 112 grs,653.1177220799282,2134.9890100008965
2022-05,7430,000-000-1009,1.0,24.0,24.0,944.51,24.0,24.0,29.4337,1.0,rocklets x 20 grs,256.72449774041627,8238.137079633228
2022-06,7430,000-000-1009,1.0,24.0,24.0,1136.93,24.0,24.0,35.4303,1.0,rocklets x 20 grs,295.43748591414976,9480.352716753014
2022-02,7430,000-000-11283,1.0,12.0,12.0,1723.35,12.0,12.0,107.41,1.0,cofler block x 110 grs,1110.3462100423978,17815.055777642363
2022-04,7430,000-000-11905,1.0,30.0,1.0,777.36,30.0,1.0,581.4,1.0,bon o bon blanco x 30 uds,5294.171184651412,7078.5636603037865
2022-05,7430,000-000-11905,1.0,30.0,1.0,840.66,30.0,1.0,628.74,1.0,bon o bon blanco x 30 uds,5483.950733659354,7332.344090972536
2022-02,7430,000-000-12404,1.0,12.0,12.0,627.88,12.0,12.0,39.1333,1.0,graffiti blanco x 45 grs,404.5387891392996,6490.682230345599
2022-08,7430,000-000-12489,1.0,10.0,10.0,565.83,10.0,10.0,47.0215,1.0,snack saladix cross x 27 pizza,345.3758067009225,4156.056117001435
2022-06,7430,000-000-12625,1.0,20.0,20.0,1442.81,20.0,20.0,66.2442,1.0,cereal mix light yog frut x 20 uds,552.3808690413042,12030.949753510255
2022-08,7430,000-000-12962,1.0,10.0,10.0,565.83,10.0,10.0,47.0215,1.0,snack saladix cross orig x 27 grs,345.3758067009225,4156.056117001435
2022-01,7430,000-000-13276,1.0,21.0,21.0,2983.29,21.0,21.0,106.25,1.0,surtido diversion x 390 grs,1180.731367454428,33152.60311729996
2022-02,7430,000-000-13345,1.0,40.0,2.0,8e-08,40.0,2.0,3e-08,1.0,tableta arcor milk 20 x 12 grs,3.101236970605338e-07,8.269965254947568e-07
2022-06,7430,000-000-13358,1.0,10.0,10.0,918.5,10.0,10.0,76.3291,1.0,alf minitorta clasico x 69 grs,636.4743568665726,7658.962267103201
2022-07,7430,000-000-13358,1.0,6.0,6.0,551.1,6.0,6.0,76.3291,1.0,alf minitorta clasico x 69 grs,600.4475064778986,4335.261660624453
2022-02,7430,000-000-13464,1.0,7.0,7.0,1176.45,7.0,7.0,125.6976,1.0,choc arcor leche mani x 95 grs,1299.3934807878718,12161.500780228833
2022-02,7430,000-000-13465,1.0,3.0,3.0,504.19,3.0,3.0,125.6976,1.0,choc arcor bco mani x 95 grs,1299.3934807878718,5212.042227365018
2022-02,7430,000-000-13466,1.0,4.0,4.0,672.26,4.0,4.0,125.6976,1.0,choc arcor marmolado x 95 grs,1299.3934807878718,6949.458552863815
2022-06,7430,000-000-13472,1.0,15.0,15.0,1282.36,15.0,15.0,63.94,1.0,pasta lc tirabuzon x 500 grs,533.1671718656273,10693.028691173065
2022-06,7430,000-000-13475,1.0,15.0,15.0,1282.36,15.0,15.0,63.94,1.0,pasta lc penne x 500 grs,533.1671718656273,10693.028691173065
2022-07,7430,000-000-13757,1.0,6.0,6.0,551.1,6.0,6.0,76.3291,1.0,alf minitorta dark x 69 grs,600.4475064778986,4335.261660624453
2022-06,7430,000-000-13771,1.0,6.0,6.0,653.14,6.0,6.0,90.4615,1.0,saladix queso x 100 grs,754.3181438492719,5446.24345687075
2022-04,7430,000-000-13890,1.0,7.0,7.0,1335.46,7.0,7.0,157.67,1.0,surtido diversion x 390 grs,1435.7275037564293,12160.567337899165
2022-02,7430,000-000-2580,1.0,54.0,3.0,3924.68,54.0,3.0,1081.18,1.0,cereal mix rell manzana x 18 uds,11176.651292930266,40571.20904598453
2022-02,7430,000-000-2582,1.0,54.0,3.0,3924.69,54.0,3.0,1081.18,1.0,cereal mix rell frutilla x18 uds,11176.651292930266,40571.31242055022
2022-03,7430,000-000-2988,1.0,8.0,8.0,694.82,8.0,8.0,72.1759,1.0,alf minitorta brownie x 72 grs,696.003014510926,6700.2533330721435
2022-06,7430,000-000-3312,1.0,10.0,10.0,374.2,10.0,10.0,31.097,1.0,alf tatin negro x 33 g,259.30402789342213,3120.287077136655
2022-07,7430,000-000-3312,2.0,25.0,25.0,935.51,12.5,12.5,31.097,1.0,alf tatin negro x 33 g,244.6264414088888,7359.246300364329
2022-06,7430,000-000-3313,1.0,15.0,15.0,663.87,15.0,15.0,40.6408,1.0,alf tatin blanco x 33 gr,338.8855239029807,5535.71614617507
2022-07,7430,000-000-3313,2.0,25.0,25.0,935.51,12.5,12.5,31.097,1.0,alf tatin blanco x 33 gr,244.6264414088888,7359.246300364329
2022-06,7430,000-000-3465,1.0,20.0,20.0,1338.64,20.0,20.0,50.0597,1.0,oblea bon o bon leche x 30 grs,417.4255344610845,11162.322535911846
2022-07,7430,000-000-3465,1.0,20.0,20.0,1338.64,20.0,20.0,50.0597,1.0,oblea bon o bon leche x 30 grs,393.79767401989096,10530.4929584074
2022-06,7430,000-000-3466,1.0,20.0,20.0,1338.64,20.0,20.0,50.0597,1.0,oblea bon o bon blanca x 30 grs,417.4255344610845,11162.322535911846
2022-07,7430,000-000-3466,1.0,20.0,20.0,1338.64,20.0,20.0,50.0597,1.0,oblea bon o bon blanca x 30 grs,393.79767401989096,10530.4929584074
2022-06,7430,000-000-3870,1.0,12.0,12.0,820.79,12.0,12.0,62.8096,1.0,saladix pizza x 30 grs,523.7412699094668,6844.202111285395
2022-05,7430,000-000-3871,1.0,6.0,1.0,410.4,6.0,1.0,339.17,1.0,saladix jamon x 30 grs,2958.2841402411855,3579.561314842063
2022-06,7430,000-000-4303,1.0,10.0,10.0,764.45,10.0,10.0,70.1975,1.0,alf bon o bon leche x 40 g,585.345676369055,6374.407953279306
2022-07,7430,000-000-4303,1.0,10.0,10.0,646.36,10.0,10.0,53.713,1.0,alf bon o bon leche x 40 g,422.5365806153534,5084.630243079698
2022-07,7430,000-000-4305,1.0,10.0,10.0,646.36,10.0,10.0,53.713,1.0,alf bon o bon blanco x 40 g,422.5365806153534,5084.630243079698
2022-02,7430,000-000-6596,1.0,10.0,10.0,775.48,10.0,10.0,64.4429,1.0,alf cofler block x 60 g,666.1756799100757,8016.4908198834255
2022-03,7430,000-000-6596,1.0,6.0,6.0,521.12,6.0,6.0,72.1759,1.0,alf cofler block x 60 g,696.003014510926,5025.238215553029
2022-02,7430,000-000-6973,1.0,6.0,6.0,540.39,6.0,6.0,74.8464,1.0,saladix pizza x 100 grs,773.7214093223846,5586.258155151395
2022-03,7430,000-000-6973,1.0,6.0,6.0,540.39,6.0,6.0,74.8464,1.0,saladix pizza x 100 grs,721.7550460096871,5211.0617118949585
2022-04,7430,000-000-6973,2.0,12.0,12.0,1210.48,6.0,6.0,83.8281,1.0,saladix pizza x 100 grs,763.3304291091796,11022.511757132508
2022-05,7430,000-000-6973,1.0,6.0,6.0,605.24,6.0,6.0,83.8281,1.0,saladix pizza x 100 grs,731.159414855536,5278.980726596029
2022-06,7430,000-000-6973,1.0,6.0,6.0,653.13,6.0,6.0,90.4615,1.0,saladix pizza x 100 grs,754.3181438492719,5446.160071326199
2022-07,7430,000-000-6973,1.0,6.0,6.0,653.13,6.0,6.0,90.4615,1.0,saladix pizza x 100 grs,711.6208904238413,5137.886859741697
2022-01,7430,000-000-7167,3.0,18.0,18.0,1621.1799999999998,6.0,6.0,74.8464,1.0,saladix jamon x 100 grs,831.7505150215634,18015.79367802136
2022-02,7430,000-000-7167,1.0,6.0,6.0,540.4,6.0,6.0,74.8464,1.0,saladix jamon x 100 grs,773.7214093223846,5586.361529717082
2022-03,7430,000-000-7167,1.0,6.0,6.0,540.4,6.0,6.0,74.8464,1.0,saladix jamon x 100 grs,721.7550460096871,5211.1581433928
2022-04,7430,000-000-7167,2.0,12.0,12.0,1210.48,6.0,6.0,83.8281,1.0,saladix jamon x 100 grs,763.3304291091796,11022.511757132508
2022-05,7430,000-000-7167,2.0,12.0,12.0,1210.48,6.0,6.0,83.8281,1.0,saladix jamon x 100 grs,731.159414855536,10557.961453192058
2022-06,7430,000-000-7167,1.0,6.0,6.0,653.13,6.0,6.0,90.4615,1.0,saladix jamon x 100 grs,754.3181438492719,5446.160071326199
2022-07,7430,000-000-7167,1.0,6.0,6.0,712.32,6.0,6.0,98.6029,1.0,saladix jamon x 100 grs,775.6657085762781,5603.508593895864
2022-06,7430,000-000-7174,1.0,6.0,6.0,653.13,6.0,6.0,90.4615,1.0,saladix parmesano x 100 grs,754.3181438492719,5446.160071326199
2022-02,7430,000-999-202201223,1.0,5.0,5.0,1139.17,5.0,5.0,170.4,4.0,block 38g,1761.502599303832,11776.120399348278
2022-02,7430,000-999-202201227,1.0,3.0,3.0,1723.35,3.0,3.0,429.64,4.0,block 110g,4441.384840169591,17815.055777642363
2022-01,7430,000-999-202201507,1.0,3.0,3.0,2983.29,3.0,3.0,743.75,4.0,surt diversion,8265.119572180996,33152.60311729996
2022-04,7430,000-999-202204680,1.0,1.0,1.0,777.37,1.0,1.0,581.4,4.0,bob leche,5294.171184651412,7078.65471931969
2022-06,7430,000-999-202206140,1.0,3.0,3.0,1282.36,3.0,3.0,319.7,4.0,pasta lc tirabuzon,2665.8358593281364,10693.028691173065
2022-06,7430,000-999-202206229,1.0,2.0,2.0,1499.36,2.0,2.0,560.7,4.0,block 38g,4675.427483031862,12502.495007951939
2022-04,7430,000-999-202210409,1.0,1.0,1.0,1335.46,1.0,1.0,1103.69,4.0,surt diversion,10050.092526295006,12160.567337899165
2022-05,7435,000-000-10131,1.0,12.0,1.0,443.14,12.0,1.0,366.2251,1.0,mentho plus miel x 12 uds,3194.262184415609,3865.123784257095
2022-02,7435,000-000-10170,1.0,4.0,4.0,368.24,4.0,4.0,82.6972,1.0,chocolinas x 170 grs,854.8787133518125,3806.665006852366
2022-03,7435,000-000-10170,1.0,4.0,4.0,412.43,4.0,4.0,92.621,1.0,chocolinas x 170 grs,893.1581761642942,3977.1242655060937
2022-01,7435,000-000-10171,1.0,4.0,4.0,448.69,4.0,4.0,103.0058,1.0,chocolinas x 250 grs,1144.6793326092925,4986.186891888257
2022-02,7435,000-000-10171,1.0,4.0,4.0,489.08,4.0,4.0,112.2765,1.0,chocolinas x 250 grs,1160.6534424339009,5055.843258612195
2022-03,7435,000-000-10171,1.0,4.0,4.0,547.77,4.0,4.0,125.7497,1.0,chocolinas x 250 grs,1212.6231924208025,5282.228157302507
2022-03,7435,000-000-10204,1.0,30.0,10.0,1134.91,30.0,10.0,104.2152,1.0,criollitas x 300 grs,1004.9627833925044,10944.107121609779
2022-02,7435,000-000-1064,1.0,48.0,1.0,557.51,48.0,1.0,460.75,1.0,vaca lechera x 48 uds,4762.983114021365,5763.235411607273
2022-05,7435,000-000-11612,1.0,50.0,50.0,1263.75,50.0,50.0,20.8883,1.0,turron chocolatada x 25 grs,182.19042546982328,11022.589209628795
2022-02,7435,000-000-11646,2.0,24.0,2.0,656.96,12.0,1.0,271.4746,1.0,mogul rollo extreme x 12 uds,2806.3568870009863,6791.295467362944
2022-05,7435,000-000-11774,1.0,3.0,3.0,295.76,3.0,3.0,90.5279,1.0,vainitas x 165 grs,789.5959277628918,2579.656565491444
2022-03,7435,000-000-11857,1.0,150.0,1.0,576.86,150.0,1.0,476.7413,1.0,butter toffees leche x 825 grs,4597.287764224038,5562.7473845254835
2022-03,7435,000-000-12450,1.0,4.0,4.0,511.52,4.0,4.0,117.4269,1.0,criollitas tostadas x 195 grs,1132.3651853966917,4932.66397762451
2022-01,7435,000-000-12803,1.0,6.0,6.0,362.94,6.0,6.0,55.5462,1.0,opera triple frutilla x 68 grs,617.2719123096202,4033.267223566213
2022-02,7435,000-000-13012,1.0,10.0,1.0,473.19,10.0,1.0,391.0678,1.0,mogul frutales x 50 grs,4042.6463979109803,4891.5810737358
2022-03,7435,000-000-13176,1.0,2.0,2.0,369.58,2.0,2.0,169.6866,1.0,bizcoch godet chocolate x 480 grs,1636.3133001751237,3563.9152972522415
2022-01,7435,000-000-13277,1.0,21.0,21.0,3021.25,21.0,21.0,118.9,1.0,surtido bagley x 390 grs,1321.307854967826,33574.44370749826
2022-03,7435,000-000-13348,1.0,3.0,3.0,249.19,3.0,3.0,76.2728,1.0,sonrisas frambuesa x 108 grs,735.5100348618994,2402.9764947299263
2022-01,7435,000-000-1732,1.0,4.0,4.0,429.78,4.0,4.0,98.6645,1.0,kesitas estuche x 125 grs,1096.4354823925405,4776.044490395897
2022-02,7435,000-000-1732,1.0,3.0,3.0,322.33,3.0,3.0,98.6645,1.0,kesitas estuche x 125 grs,1019.939983620968,3332.072375784062
2022-03,7435,000-000-1732,1.0,4.0,4.0,429.78,4.0,4.0,98.6645,1.0,kesitas estuche x 125 grs,951.4365518852313,4144.43291426232
2022-04,7435,000-000-1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kesitas estuche x 125 grs,0.0,0.0
2022-05,7435,000-000-1732,1.0,6.0,6.0,722.03,6.0,6.0,110.5039,1.0,kesitas estuche x 125 grs,963.829155894678,6297.638051060952
2022-05,7435,000-000-3612,1.0,16.0,1.0,756.01,16.0,1.0,624.7959,1.0,topline 7 strong x 16 uds,5449.549788771759,6594.01595914656
2022-02,7435,000-000-3777,1.0,6.0,6.0,249.51,6.0,6.0,38.1876,1.0,criollitas original x 100 grs,394.76265646229473,2579.2987884524596
2022-01,7435,000-000-4713,1.0,135.0,1.0,540.01,135.0,1.0,446.294,1.0,saquito fruta x 810 grs,4959.560705004296,6001.004665779442
2022-03,7435,000-000-5044,1.0,3.0,3.0,414.45,3.0,3.0,135.9206,1.0,batata vainilla estuche x 500 grs,1310.7027045611317,3996.603428070219
2022-03,7435,000-000-5046,1.0,3.0,3.0,489.31,3.0,3.0,160.4738,1.0,membrillo x 500g estuche,1547.4728898430565,4718.489620916972
2022-03,7435,000-000-6614,1.0,12.0,12.0,837.95,12.0,12.0,57.71,1.0,pure tomate arcor x 520,556.5061740473697,8080.477361687635
2022-05,7435,000-000-6900,1.0,20.0,1.0,457.71,20.0,1.0,378.2666,1.0,topline tab menta x 20 uds,3299.289688247653,3992.2051886363565
2022-03,7435,000-000-6901,1.0,20.0,1.0,416.09,20.0,1.0,343.8788,1.0,topline tab fruta x 20 uds,3316.074776018032,4012.4181937163407
2022-05,7435,000-000-6906,1.0,20.0,1.0,457.71,20.0,1.0,378.2666,1.0,topline tab strong x 20 uds,3299.289688247653,3992.2051886363565
2022-01,7435,000-000-7198,1.0,4.0,4.0,429.78,4.0,4.0,98.6645,1.0,rex original estuche x 125 g,1096.4354823925405,4776.044490395897
2022-02,7435,000-000-7198,1.0,3.0,3.0,322.33,3.0,3.0,98.6645,1.0,rex original estuche x 125 g,1019.939983620968,3332.072375784062
2022-03,7435,000-000-7198,1.0,4.0,4.0,429.78,4.0,4.0,98.6645,1.0,rex original estuche x 125 g,951.4365518852313,4144.43291426232
2022-04,7435,000-000-7198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rex original estuche x 125 g,0.0,0.0
2022-05,7435,000-000-7198,1.0,6.0,6.0,722.03,6.0,6.0,110.5039,1.0,rex original estuche x 125 g,963.829155894678,6297.638051060952
2022-05,7435,000-000-9302,1.0,6.0,6.0,498.36,6.0,6.0,76.2728,1.0,mellizas x 112 grs,665.261121478279,4346.759690216108
2022-05,7435,000-000-9305,1.0,6.0,6.0,498.36,6.0,6.0,76.2728,1.0,rumba x 112 grs,665.261121478279,4346.759690216108
2022-05,7435,000-000-9463,1.0,6.0,6.0,543.13,6.0,6.0,83.1241,1.0,criollitas s sal x 169 grs,725.0190367715963,4737.249358991641
2022-05,7435,000-000-9509,1.0,6.0,6.0,1063.81,6.0,6.0,146.5295,1.0,opera x 220 grs,1278.049048935551,9278.686945278107
2022-01,7435,000-000-9800,1.0,6.0,6.0,664.39,6.0,6.0,99.4701,1.0,choclo grano arcor x 320,1105.3879265301525,7383.210477393388
2022-02,7435,000-999-202201370,1.0,1.0,1.0,866.97,1.0,1.0,716.5,4.0,turron arcor,7406.787631462415,8962.264721352367
2022-01,7435,000-999-202201606,1.0,3.0,3.0,3021.25,3.0,3.0,832.3,4.0,surt bagley,9249.154984774781,33574.44370749826
2023-08,7443,000-000-10173,1.0,3.0,3.0,565.94,3.0,3.0,173.2288,1.0,kesitas x 75 grs,545.1030220282189,1780.8563257763733
2022-10,7443,000-000-10340,1.0,3.0,3.0,416.72,3.0,3.0,114.7963,1.0,cofler aireado leche x 55 grs,744.105282311894,2701.1633061780954
2024-04,7443,000-000-10538,1.0,1.0,1.0,286.01,1.0,1.0,236.3731,1.0,beb arcor multifruta x 200 ml,255.15057906399997,308.73063439999993
2024-04,7443,000-000-10540,1.0,1.0,1.0,286.01,1.0,1.0,236.3731,1.0,beb arcor naranja x 200 ml,255.15057906399997,308.73063439999993
2024-06,7443,000-000-10885,1.0,69.0,1.0,2138.33,69.0,1.0,1767.2059,1.0,gajitos x 485 grs,1767.2059,2138.33
2022-11,7443,000-000-11074,1.0,6.0,6.0,800.62,6.0,6.0,122.5314,1.0,galletitas rocklet x 118 grs,767.3854188046671,5014.095276830205
2022-11,7443,000-000-11599,1.0,32.0,2.0,997.72,32.0,2.0,412.286,1.0,rockleton 16 uds x 13 5 grs,2582.050517477977,6248.486347579416
2023-07,7443,000-000-11612,1.0,150.0,150.0,5.45,150.0,150.0,3e-08,1.0,turron chocolatada x 25 grs,1.0912834819578861e-07,19.824983255568267
2023-07,7443,000-000-11828,1.0,135.0,1.0,1217.19,135.0,1.0,1005.94,1.0,rellenos miel x 675 grs,3659.219019469054,4427.664471347732
2022-11,7443,000-000-12404,1.0,4.0,4.0,340.04,4.0,4.0,70.2574,1.0,graffiti blanco x 45 grs,440.00561752438165,2129.5907645741336
2022-11,7443,000-000-12553,1.0,4.0,4.0,340.05,4.0,4.0,70.2574,1.0,graffiti x 45 grs,440.00561752438165,2129.6533922286617
2022-11,7443,000-000-13105,1.0,6.0,6.0,612.97,6.0,6.0,93.8121,1.0,diversion secas vainilla x 160 grs,587.5231789357284,3838.8873396100657
2024-03,7443,000-000-13348,1.0,1.0,1.0,655.6,1.0,1.0,490.3277,1.0,sonrisas frambuesa x 108 grs,561.03609243728,750.14171584
2022-11,7443,000-000-13357,1.0,6.0,6.0,592.54,6.0,6.0,90.6858,1.0,alf minitorta blanco x 69 grs,567.9438953006028,3710.93904140912
2022-11,7443,000-000-13358,1.0,6.0,6.0,592.54,6.0,6.0,90.6858,1.0,alf minitorta clasico x 69 grs,567.9438953006028,3710.93904140912
2022-11,7443,000-000-13360,1.0,6.0,6.0,592.54,6.0,6.0,90.6858,1.0,alf minitorta coco x 69 grs,567.9438953006028,3710.93904140912
2022-11,7443,000-000-13432,1.0,4.0,4.0,1309.9,4.0,4.0,270.64,1.0,rell bon o bon vainilla x 290 grs,1694.9548421489928,8203.596466638213
2024-04,7443,000-000-13479,1.0,3.0,3.0,2967.89,3.0,3.0,817.5999,1.0,pasta arcor tallarin x 500 grs,882.550036056,3203.6591815999996
2024-04,7443,000-000-13480,1.0,3.0,3.0,2967.89,3.0,3.0,817.5999,1.0,pasta arcor tirabuzon x 500 grs,882.550036056,3203.6591815999996
2024-04,7443,000-000-13483,1.0,3.0,3.0,2967.89,3.0,3.0,817.5999,1.0,pasta arcor mostachol x 500 grs,882.550036056,3203.6591815999996
2022-11,7443,000-000-13546,1.0,12.0,12.0,1289.67,12.0,12.0,88.82,1.0,mayonesa bc x 250 cc,556.2588275187464,8076.900721527829
2022-11,7443,000-000-13574,1.0,5.0,5.0,910.65,5.0,5.0,167.2451,1.0,gall cereal mix ave pasas x 207 grs,1047.4168344320594,5703.18735960309
2022-11,7443,000-000-13655,1.0,4.0,4.0,357.62,4.0,4.0,73.888,1.0,esp oregano lc x 23 grs,462.7432137773603,2239.6901812345654
2022-11,7443,000-000-13656,1.0,5.0,5.0,336.14,5.0,5.0,55.56,1.0,esp pimenton lc 4 x 10 x 23 grs,347.9592485582251,2105.1659793081676
2023-09,7443,000-000-2624,1.0,158.0,2.0,2944.99,158.0,2.0,1216.9385,1.0,mogul moras x 500 grs,3350.2783696372762,8107.6704334673295
2022-10,7443,000-000-2988,1.0,3.0,3.0,235.79,3.0,3.0,72.1759,1.0,alf minitorta brownie x 72 grs,467.84145870219714,1528.381877432648
2022-10,7443,000-000-2989,1.0,3.0,3.0,235.79,3.0,3.0,72.1759,1.0,alf minitorta coco x 73 grs,467.84145870219714,1528.381877432648
2024-04,7443,000-000-3096,1.0,156.0,1.0,3635.09,156.0,1.0,3004.21,1.0,mogul anillos x 1kg,3242.8644423999995,3923.8615495999998
2022-11,7443,000-000-3313,1.0,56.0,56.0,1599.81,56.0,56.0,23.61,1.0,alf tatin blanco x 33 gr,147.86389234088722,10019.234799062888
2024-04,7443,000-000-3750,1.0,1.0,1.0,593.69,1.0,1.0,490.649,1.0,alf b n 3 0 negro x 73 5 grs,529.6261565599999,640.8527336
2023-07,7443,000-000-4013,1.0,150.0,150.0,6437.81,150.0,150.0,35.47,1.0,turron arcor mani x 25 grs,129.0260836834874,23418.252376611
2022-10,7443,000-000-4053,1.0,3.0,3.0,127.8,3.0,3.0,39.1201,1.0,alf tatin triple blanco x 60 grs,253.57501116821297,828.3947747397787
2022-10,7443,000-000-4056,1.0,3.0,3.0,127.8,3.0,3.0,39.1201,1.0,alf tatin triple negro x 60 grs,253.57501116821297,828.3947747397787
2022-11,7443,000-000-4056,1.0,21.0,21.0,1069.76,21.0,21.0,42.1,1.0,alf tatin triple negro x 60 grs,263.66242556337795,6699.6559707999795
2022-11,7443,000-000-4303,1.0,6.0,6.0,416.98,6.0,6.0,63.8159,1.0,alf bon o bon leche x 40 g,399.66401386009426,2611.4479385134755
2022-10,7443,000-000-4848,1.0,3.0,3.0,235.79,3.0,3.0,72.1759,1.0,alf tofi triple negro x 73g,467.84145870219714,1528.381877432648
2022-11,7443,000-000-4848,1.0,6.0,6.0,592.54,6.0,6.0,90.6858,1.0,alf tofi triple negro x 73g,567.9438953006028,3710.93904140912
2022-10,7443,000-000-6140,1.0,3.0,3.0,235.79,3.0,3.0,72.1759,1.0,alf bon o bon triple x 60 grs,467.84145870219714,1528.381877432648
2022-11,7443,000-000-6140,1.0,6.0,6.0,592.54,6.0,6.0,90.6858,1.0,alf bon o bon triple x 60 grs,567.9438953006028,3710.93904140912
2022-10,7443,000-000-6408,1.0,24.0,1.0,869.14,24.0,1.0,718.2861,1.0,barrita aguila 24 x 14 grs,4655.903380345964,5633.732664454861
