cliente,SKU,metric,HistoricAverage,AutoARIMA,AutoLightGBM
4627,000-000-6020,wape,1.0,0.8888888888888888,0.3425925925925926
4627,000-000-9341,wape,0.5882352941176471,0.35294117647058826,0.29411764705882354
4627,000-000-9419,wape,0.39285714285714285,0.35714285714285715,0.42857142857142855
4701,000-000-1009,wape,0.41025641025641024,0.41025641025641024,0.40384615384615385
4701,000-000-11283,wape,0.6388888888888888,0.5416666666666666,0.5
4701,000-000-13296,wape,0.5,0.5,0.125
4701,000-000-13324,wape,0.42857142857142855,0.38095238095238093,0.2857142857142857
4701,000-000-13326,wape,0.5,0.5,0.3333333333333333
4701,000-000-13358,wape,0.42528735632183906,0.42528735632183906,0.4827586206896552
4701,000-000-13660,wape,0.4716981132075472,0.4716981132075472,0.4528301886792453
4701,000-000-3313,wape,0.9642857142857143,0.07142857142857142,0.09523809523809523
4701,000-000-3870,wape,0.8947368421052632,0.8947368421052632,0.22807017543859648
4701,000-000-3871,wape,0.875,0.7083333333333334,0.3125
4701,000-000-6140,wape,0.34177215189873417,0.34177215189873417,0.22784810126582278
4701,000-000-6596,wape,0.8148148148148148,0.8333333333333334,0.6481481481481481
4818,000-000-10130,wape,0.5111111111111111,0.5111111111111111,0.3055555555555556
4818,000-000-10173,wape,0.4666666666666667,0.4666666666666667,0.13333333333333333
4818,000-000-10174,wape,0.5142857142857142,0.5142857142857142,0.4857142857142857
4818,000-000-11646,wape,0.4782608695652174,0.4782608695652174,0.4782608695652174
4818,000-000-11803,wape,0.5213675213675214,0.5192307692307693,0.5641025641025641
4818,000-000-11809,wape,0.5135135135135135,0.5135135135135135,0.5315315315315315
4818,000-000-11828,wape,0.36437389770723105,0.36437389770723105,0.382010582010582
4818,000-000-1999,wape,0.5111111111111111,0.5111111111111111,0.23333333333333334
4818,000-000-3092,wape,0.5505791505791506,0.14285714285714285,0.43397683397683395
4818,000-000-3113,wape,0.2897541566008242,0.22580645161290322,0.4231917010089527
4818,000-000-3176,wape,0.375,0.375,0.35795454545454547
4818,000-000-3777,wape,0.18181818181818182,0.18181818181818182,0.3181818181818182
4818,000-000-4013,wape,0.6190476190476191,0.6190476190476191,0.650952380952381
4818,000-000-6020,wape,0.3333333333333333,0.3333333333333333,0.37037037037037035
4818,000-000-7198,wape,0.46938775510204084,0.5510204081632653,0.5510204081632653
4818,000-000-9341,wape,0.375,1.25,0.3958333333333333
4818,000-000-9419,wape,0.8461538461538461,0.8461538461538461,0.1282051282051282
4847,000-000-10173,wape,0.7142857142857143,0.7142857142857143,0.7142857142857143
4847,000-000-10885,wape,0.12352309344790548,0.12352309344790548,0.11063372717508056
4847,000-000-11646,wape,0.2564102564102564,0.24358974358974358,0.25
4847,000-000-11803,wape,0.3333333333333333,0.3333333333333333,0.3425925925925926
4847,000-000-1732,wape,0.22580645161290322,0.2903225806451613,0.22580645161290322
4847,000-000-2624,wape,0.45569620253164556,0.45569620253164556,0.30253164556962026
4847,000-000-2631,wape,0.43698424606151537,0.4204801200300075,0.46905476369092275
4847,000-000-3096,wape,0.9872611464968153,0.9872611464968153,0.9872611464968153
4847,000-000-3176,wape,0.525,0.4,0.41875
4847,000-000-7198,wape,0.22580645161290322,0.22580645161290322,0.22580645161290322
4854,000-000-12625,wape,0.44761904761904764,0.44761904761904764,0.65
4854,000-000-3465,wape,0.4,0.4,0.2823529411764706
4854,000-000-3870,wape,0.4,0.4,0.475
4902,000-000-10132,wape,0.3333333333333333,0.1527777777777778,0.05555555555555555
4902,000-000-11828,wape,0.5681016231474947,0.5681016231474947,0.38108680310515175
4902,000-000-11834,wape,0.5368421052631579,0.5368421052631579,0.28771929824561404
4902,000-000-13348,wape,0.3333333333333333,0.3055555555555556,0.0
4902,000-000-13625,wape,0.2777777777777778,0.2777777777777778,0.2777777777777778
4902,000-000-1782,wape,0.22247933884297522,0.22247933884297522,0.336198347107438
4902,000-000-3176,wape,0.5,0.5416666666666666,0.125
4902,000-000-3777,wape,0.2542372881355932,0.2542372881355932,0.3559322033898305
4902,000-000-4013,wape,0.3333333333333333,0.3333333333333333,0.3466666666666667
4902,000-000-6020,wape,0.3333333333333333,0.3333333333333333,0.30303030303030304
4902,000-000-9341,wape,0.25,0.25,0.2916666666666667
4902,000-000-9419,wape,0.36666666666666664,0.4666666666666667,0.36666666666666664
4906,000-000-1009,wape,0.5714285714285714,0.5714285714285714,0.39285714285714285
4906,000-000-1832,wape,0.3333333333333333,0.37037037037037035,0.35185185185185186
4906,000-000-3313,wape,0.5,0.5277777777777778,0.4583333333333333
4938,000-000-13268,wape,0.3333333333333333,0.3333333333333333,0.5555555555555556
4943,000-000-11283,wape,0.4473684210526316,0.4473684210526316,0.35526315789473684
4943,000-000-11913,wape,0.35714285714285715,0.35714285714285715,0.42142857142857143
4943,000-000-12625,wape,0.45263157894736844,0.45263157894736844,0.3526315789473684
4943,000-000-13296,wape,0.2972972972972973,0.2702702702702703,0.13513513513513514
4943,000-000-13324,wape,0.6666666666666666,0.6666666666666666,0.3055555555555556
4943,000-000-13325,wape,0.6666666666666666,0.5833333333333334,0.0
4943,000-000-13326,wape,0.6190476190476191,0.6190476190476191,0.19047619047619047
4943,000-000-13349,wape,0.6521739130434783,0.6521739130434783,0.4782608695652174
4943,000-000-13358,wape,0.2903225806451613,0.2903225806451613,0.41935483870967744
4943,000-000-13359,wape,0.8181818181818182,0.41818181818181815,0.43636363636363634
4943,000-000-13360,wape,0.5416666666666666,0.5416666666666666,0.4583333333333333
4943,000-000-3313,wape,1.1904761904761905,1.1904761904761905,1.1428571428571428
4943,000-000-3465,wape,0.52,0.52,0.46
4943,000-000-3466,wape,0.5428571428571428,0.5428571428571428,0.3238095238095238
4943,000-000-4053,wape,0.6744186046511628,0.23255813953488372,0.3023255813953488
4943,000-000-4056,wape,1.1111111111111112,1.1111111111111112,0.4074074074074074
4943,000-000-4848,wape,0.2857142857142857,0.2857142857142857,0.14285714285714285
4943,000-000-5312,wape,0.7058823529411765,0.7058823529411765,0.6580882352941176
4943,000-000-6074,wape,0.44,0.44,0.408
4943,000-000-6140,wape,0.3333333333333333,0.3333333333333333,0.375
4943,000-000-6596,wape,0.30434782608695654,0.30434782608695654,0.30434782608695654
4943,000-000-6973,wape,0.2,0.2,0.17142857142857143
4943,000-000-9537,wape,0.16923076923076924,0.13846153846153847,0.15384615384615385
4977,000-000-13325,wape,0.3125,0.34375,0.4375
4997,000-000-13318,wape,0.45454545454545453,0.45454545454545453,0.13636363636363635
4997,000-000-13348,wape,0.4634146341463415,0.43902439024390244,0.5609756097560976
4997,000-000-13451,wape,0.7142857142857143,0.7142857142857143,0.7142857142857143
4997,000-000-1999,wape,0.16666666666666666,0.16666666666666666,0.08333333333333333
4997,000-000-4013,wape,0.32,0.3933333333333333,0.21333333333333335
4997,000-000-5679,wape,0.3888888888888889,0.3888888888888889,0.3611111111111111
4997,000-000-9419,wape,0.391304347826087,0.391304347826087,0.42391304347826086
5032,000-000-1009,wape,0.45454545454545453,0.45454545454545453,0.2803030303030303
5032,000-000-13612,wape,0.45454545454545453,0.6363636363636364,0.3560606060606061
5260,000-000-11554,wape,0.6666666666666666,0.3333333333333333,0.4166666666666667
5260,000-000-13889,wape,0.36363636363636365,0.7272727272727273,0.7272727272727273
5260,000-000-3777,wape,0.7446808510638298,0.7446808510638298,0.7943262411347518
5260,000-000-6020,wape,0.6666666666666666,0.5555555555555556,0.05555555555555555
5260,000-000-9419,wape,0.6363636363636364,0.6363636363636364,0.5151515151515151
526,000-000-10057,wape,0.25333333333333335,0.25333333333333335,0.2
526,000-000-10129,wape,0.2631578947368421,0.2631578947368421,0.30701754385964913
526,000-000-10130,wape,0.7407407407407407,0.7407407407407407,0.6111111111111112
526,000-000-10131,wape,0.5185185185185185,0.5185185185185185,0.5555555555555556
526,000-000-10885,wape,1.0,1.0,0.8260869565217391
526,000-000-11828,wape,0.6125137211855104,0.6125137211855104,0.530735455543359
526,000-000-11834,wape,0.6981481481481482,0.5837962962962963,0.5962962962962963
526,000-000-1999,wape,1.1666666666666667,1.1944444444444444,0.4722222222222222
526,000-000-2170,wape,0.10256410256410256,0.10256410256410256,0.14743589743589744
526,000-000-3081,wape,0.22890708437166252,0.23709505161979352,0.29690281238875044
526,000-000-3092,wape,0.5238095238095238,0.555984555984556,0.6102960102960103
526,000-000-3113,wape,0.733397343574972,0.6866698671787486,0.6100176028164507
526,000-000-3176,wape,0.6071428571428571,0.6071428571428571,0.5178571428571429
526,000-000-3777,wape,0.5483870967741935,0.8387096774193549,0.5161290322580645
526,000-000-4013,wape,0.9428571428571428,1.019047619047619,0.7466666666666667
526,000-000-8721,wape,0.2857142857142857,0.5,0.2857142857142857
526,000-000-9341,wape,0.17307692307692307,0.17307692307692307,0.2692307692307692
526,000-000-9419,wape,0.38461538461538464,0.38461538461538464,0.23076923076923078
526,000-000-9919,wape,0.5,0.5,0.35
5271,000-000-3312,wape,1.0,0.07575757575757576,0.19696969696969696
5271,000-000-3313,wape,0.23529411764705882,0.23529411764705882,0.3235294117647059
5271,000-000-6140,wape,0.6,0.6,0.4857142857142857
5271,000-000-6596,wape,0.5,0.5,0.475
5316,000-000-6020,wape,0.6333333333333333,0.6333333333333333,0.44166666666666665
5380,000-000-3081,wape,0.4,0.9018867924528302,0.4202830188679245
5497,000-000-13612,wape,0.28205128205128205,0.28205128205128205,0.5783475783475783
5497,000-000-13784,wape,0.3793103448275862,0.3793103448275862,0.5517241379310345
5497,000-000-7049,wape,0.3076923076923077,0.3076923076923077,0.558974358974359
5567,000-000-11913,wape,0.6,0.6,0.6706666666666666
5567,000-000-12625,wape,0.2736842105263158,0.2894736842105263,0.46578947368421053
5567,000-000-13151,wape,1.5714285714285714,1.5714285714285714,1.0476190476190477
5567,000-000-13180,wape,0.2777777777777778,0.2777777777777778,0.35555555555555557
5567,000-000-13181,wape,0.3508771929824561,0.3508771929824561,0.3538011695906433
5567,000-000-13296,wape,0.5238095238095238,0.5238095238095238,0.30952380952380953
5567,000-000-13342,wape,1.5193370165745856,1.5193370165745856,0.39226519337016574
5567,000-000-13609,wape,0.3333333333333333,0.3333333333333333,0.2564102564102564
5567,000-000-13612,wape,0.5665976535541752,0.9627329192546584,0.7632850241545893
5567,000-000-13784,wape,0.3617021276595745,0.6170212765957447,0.5319148936170213
5567,000-000-3274,wape,0.5873015873015873,0.5873015873015873,0.23809523809523808
5567,000-000-3312,wape,0.28065395095367845,0.28065395095367845,0.4141689373297003
5567,000-000-3313,wape,0.1906005221932115,0.1906005221932115,0.5691906005221932
5567,000-000-7049,wape,0.3368055555555556,0.3368055555555556,0.4461805555555556
5578,000-000-10174,wape,0.44,0.44,0.04
5578,000-000-3176,wape,0.5476190476190477,0.5476190476190477,0.4166666666666667
5625,000-000-1009,wape,0.42857142857142855,0.42857142857142855,0.17857142857142858
5625,000-000-11283,wape,0.5555555555555556,0.5555555555555556,0.3611111111111111
5625,000-000-11913,wape,0.3333333333333333,0.3333333333333333,0.35185185185185186
5625,000-000-12625,wape,0.6,0.35,0.016666666666666666
5625,000-000-13358,wape,1.0769230769230769,1.1153846153846154,0.38461538461538464
5625,000-000-5312,wape,0.5428571428571428,0.5428571428571428,0.21428571428571427
5625,000-000-6140,wape,1.2222222222222223,0.37037037037037035,0.3333333333333333
5625,000-000-6596,wape,0.75,0.75,0.3333333333333333
5658,000-000-10130,wape,0.3333333333333333,0.2,0.18333333333333332
5675,000-000-1782,wape,0.3481404958677686,0.3481404958677686,0.2809917355371901
5710,000-000-10173,wape,0.5652173913043478,0.4782608695652174,0.21739130434782608
5710,000-000-10174,wape,0.6153846153846154,0.6153846153846154,0.15384615384615385
5710,000-000-11809,wape,0.7083333333333334,0.7083333333333334,0.09027777777777778
5710,000-000-11828,wape,0.3244444444444444,0.3244444444444444,0.32296296296296295
5710,000-000-11835,wape,0.29411764705882354,0.2954248366013072,0.28888888888888886
5710,000-000-11878,wape,0.35555555555555557,0.35555555555555557,0.05432098765432099
5710,000-000-1999,wape,0.3333333333333333,0.3333333333333333,0.3611111111111111
5710,000-000-4013,wape,0.3684210526315789,0.3684210526315789,0.38526315789473686
5710,000-000-6020,wape,0.375,0.375,0.21875
5714,000-000-13216,wape,0.5,0.3333333333333333,0.25
5714,000-000-13268,wape,0.21212121212121213,0.21212121212121213,0.45454545454545453
5714,000-000-13348,wape,0.02702702702702703,0.02702702702702703,0.14864864864864866
5714,000-000-1732,wape,1.0,0.9583333333333334,0.25
5714,000-000-3176,wape,0.3541666666666667,0.3541666666666667,0.359375
5714,000-000-3777,wape,0.4666666666666667,0.4666666666666667,0.2
5714,000-000-4013,wape,0.36533333333333334,0.36533333333333334,0.192
5714,000-000-6020,wape,0.2857142857142857,0.5714285714285714,0.27380952380952384
5714,000-000-7198,wape,1.0,1.0,0.42857142857142855
5714,000-000-8721,wape,0.42857142857142855,0.42857142857142855,0.42857142857142855
5714,000-000-9341,wape,0.15217391304347827,0.15217391304347827,0.20652173913043478
5714,000-000-9419,wape,0.3333333333333333,0.5,0.5
5734,000-000-7049,wape,0.2948717948717949,0.34615384615384615,0.3076923076923077
5741,000-000-1009,wape,0.5272727272727272,0.3090909090909091,0.3
5741,000-000-10336,wape,1.5714285714285714,0.42857142857142855,0.7142857142857143
5741,000-000-11586,wape,0.75,0.625,0.625
5741,000-000-12489,wape,0.8260869565217391,0.8260869565217391,0.30434782608695654
5741,000-000-3312,wape,2.103448275862069,0.5977011494252874,0.2988505747126437
5741,000-000-3313,wape,1.1521739130434783,0.30434782608695654,0.20652173913043478
5741,000-000-3465,wape,1.16,0.22,0.26
5741,000-000-3870,wape,0.5,0.5,0.05555555555555555
5741,000-000-5312,wape,1.3076923076923077,1.3076923076923077,0.5384615384615384
5741,000-000-6140,wape,0.4,0.4,0.4
5741,000-000-6596,wape,0.3333333333333333,0.3333333333333333,0.0
5771,000-000-11283,wape,0.42028985507246375,0.2826086956521739,0.34057971014492755
5771,000-000-12625,wape,0.65,0.7333333333333333,0.16666666666666666
5771,000-000-12626,wape,0.3,0.3,0.06666666666666667
5771,000-000-2582,wape,0.5458937198067633,0.7391304347826086,0.30434782608695654
5771,000-000-3274,wape,0.42857142857142855,0.373015873015873,0.25396825396825395
5771,000-000-5312,wape,0.55,0.0,0.041666666666666664
5771,000-000-6072,wape,0.6,0.6,0.54
5771,000-000-6074,wape,0.7263157894736842,0.5368421052631579,0.5157894736842106
5771,000-000-6140,wape,0.29411764705882354,0.29411764705882354,0.3627450980392157
5799,000-000-3465,wape,0.86,0.86,0.29
5799,000-000-6140,wape,0.5180722891566265,0.5180722891566265,0.5301204819277109
5823,000-000-13466,wape,0.5238095238095238,0.5238095238095238,0.40476190476190477
5833,000-000-10057,wape,1.0,1.0138888888888888,0.18055555555555555
5833,000-000-10885,wape,0.4448051948051948,0.4448051948051948,0.31493506493506496
5833,000-000-11803,wape,0.23809523809523808,0.23214285714285715,0.17857142857142858
5833,000-000-11828,wape,0.5365079365079365,0.30793650793650795,0.1693121693121693
5833,000-000-1732,wape,0.5135135135135135,0.5135135135135135,0.4864864864864865
5833,000-000-3176,wape,0.38461538461538464,0.3894230769230769,0.39903846153846156
5833,000-000-4013,wape,0.535,0.535,0.54
5833,000-000-7198,wape,0.38461538461538464,0.3076923076923077,0.3076923076923077
5833,000-000-9341,wape,0.65,1.2,1.8
5848,000-000-6140,wape,0.6825396825396826,0.6825396825396826,0.3386243386243386
5848,000-000-6596,wape,0.6825396825396826,0.6825396825396826,0.32275132275132273
5851,000-000-13890,wape,0.1111111111111111,0.18518518518518517,0.18518518518518517
5883,000-000-10130,wape,0.75,0.0,0.06944444444444445
5883,000-000-11554,wape,0.5,0.5208333333333334,0.5347222222222222
5883,000-000-3176,wape,0.3125,0.3125,0.265625
5883,000-000-9419,wape,0.0,0.0,0.0
5889,000-000-13612,wape,0.3246753246753247,0.19480519480519481,0.38095238095238093
5905,000-000-1009,wape,0.20833333333333334,0.20833333333333334,0.10416666666666667
5905,000-000-11283,wape,0.3111111111111111,0.3111111111111111,0.2111111111111111
5905,000-000-4056,wape,0.3469387755102041,0.3469387755102041,0.25510204081632654
5905,000-000-5312,wape,0.9603960396039604,0.8613861386138614,0.3465346534653465
5905,000-000-6140,wape,0.6216216216216216,1.7567567567567568,0.8108108108108109
5932,000-000-9419,wape,0.30434782608695654,0.30434782608695654,0.043478260869565216
5978,000-000-3313,wape,2.176470588235294,2.176470588235294,0.9705882352941176
5981,000-000-11913,wape,0.3,0.1,0.044444444444444446
5981,000-000-12625,wape,0.45,0.45,0.11666666666666667
5981,000-000-13349,wape,0.5189873417721519,0.5316455696202531,0.5063291139240507
5981,000-000-13358,wape,0.5102040816326531,0.40816326530612246,0.32653061224489793
5981,000-000-13360,wape,0.875,0.125,0.125
5981,000-000-13612,wape,0.27638190954773867,0.27638190954773867,0.5728643216080402
5981,000-000-3312,wape,0.9038461538461539,0.28846153846153844,0.28846153846153844
5981,000-000-3313,wape,0.49707602339181284,0.49707602339181284,0.3742690058479532
5981,000-000-6140,wape,0.47619047619047616,1.0238095238095237,0.5238095238095238
5981,000-000-7049,wape,0.26666666666666666,0.24444444444444444,0.26666666666666666
6011,000-000-3313,wape,0.40425531914893614,0.40425531914893614,0.32978723404255317
6011,000-000-6140,wape,0.6721311475409836,0.6885245901639344,0.6229508196721312
6011,000-000-6596,wape,0.5769230769230769,0.5769230769230769,0.5192307692307693
606,000-000-5671,wape,0.23809523809523808,0.23809523809523808,0.42857142857142855
606,000-000-9341,wape,0.75,0.75,0.041666666666666664
6110,000-000-10130,wape,0.35714285714285715,0.35714285714285715,0.16071428571428573
6110,000-000-10131,wape,0.3611111111111111,0.3680555555555556,0.4375
6110,000-000-10173,wape,0.4,0.4,0.52
6110,000-000-10204,wape,0.16666666666666666,0.16666666666666666,0.05555555555555555
6110,000-000-11646,wape,0.13636363636363635,0.24242424242424243,0.3787878787878788
6110,000-000-1732,wape,0.3333333333333333,0.3333333333333333,0.20833333333333334
6110,000-000-1999,wape,0.38461538461538464,0.38461538461538464,0.19230769230769232
6110,000-000-2001,wape,0.3333333333333333,0.2,0.2222222222222222
6110,000-000-3176,wape,0.2833333333333333,0.35555555555555557,0.575
6110,000-000-4013,wape,0.4289655172413793,0.4289655172413793,0.44413793103448274
6110,000-000-6020,wape,0.5833333333333334,0.5833333333333334,0.3472222222222222
6110,000-000-9341,wape,0.4117647058823529,0.35294117647058826,0.2647058823529412
6110,000-000-9419,wape,1.0,0.8181818181818182,0.9393939393939394
6172,000-000-11283,wape,0.4794520547945205,0.410958904109589,0.3356164383561644
6172,000-000-11913,wape,0.43333333333333335,0.43333333333333335,0.23333333333333334
6172,000-000-12625,wape,0.29473684210526313,0.29473684210526313,0.33157894736842103
6172,000-000-3274,wape,0.6421052631578947,0.1368421052631579,0.3157894736842105
6172,000-000-4053,wape,0.352112676056338,0.352112676056338,0.28169014084507044
6172,000-000-4056,wape,0.5294117647058824,0.49019607843137253,0.27450980392156865
6172,000-000-6074,wape,1.2,1.2,0.6666666666666666
6172,000-000-6140,wape,0.6271186440677966,0.6271186440677966,0.4745762711864407
6172,000-000-6596,wape,0.23636363636363636,0.23636363636363636,0.2727272727272727
6294,000-000-10340,wape,0.4,0.4,0.36666666666666664
6294,000-000-10341,wape,0.37142857142857144,0.37142857142857144,0.2857142857142857
6294,000-000-10342,wape,0.5081967213114754,0.5081967213114754,0.47540983606557374
6294,000-000-11283,wape,0.5443037974683544,0.5443037974683544,0.5949367088607594
6294,000-000-11584,wape,0.48,0.58,0.34
6294,000-000-11586,wape,0.423728813559322,0.3559322033898305,0.3898305084745763
6294,000-000-11913,wape,0.47692307692307695,0.47692307692307695,0.1641025641025641
6294,000-000-13358,wape,0.32558139534883723,0.32558139534883723,0.43023255813953487
6294,000-000-13359,wape,0.30158730158730157,0.5238095238095238,0.2698412698412698
6294,000-000-3274,wape,0.7721518987341772,0.7721518987341772,0.5189873417721519
6294,000-000-3313,wape,0.8292682926829268,0.8292682926829268,0.7195121951219512
6294,000-000-3465,wape,0.45454545454545453,0.7142857142857143,0.45454545454545453
6294,000-000-3466,wape,0.6981132075471698,0.6981132075471698,0.4716981132075472
6294,000-000-4053,wape,0.5483870967741935,0.5483870967741935,0.1935483870967742
6294,000-000-4056,wape,1.1428571428571428,1.0357142857142858,0.07142857142857142
6294,000-000-4848,wape,0.1891891891891892,0.16216216216216217,0.1891891891891892
6294,000-000-5312,wape,0.23076923076923078,0.3076923076923077,0.25443786982248523
6294,000-000-6072,wape,0.45714285714285713,0.45714285714285713,0.3142857142857143
6294,000-000-6074,wape,0.7307692307692307,0.7307692307692307,0.28846153846153844
6294,000-000-6140,wape,0.76,0.76,0.7
6294,000-000-6596,wape,0.4098360655737705,0.7377049180327869,0.4262295081967213
6294,000-000-9537,wape,0.20833333333333334,0.20833333333333334,0.3541666666666667
6301,000-000-12450,wape,0.37142857142857144,0.4,0.14285714285714285
6301,000-000-13239,wape,0.3333333333333333,0.3333333333333333,0.35185185185185186
6301,000-000-13268,wape,0.2857142857142857,0.2857142857142857,0.25
6301,000-000-13348,wape,0.2753623188405797,0.2753623188405797,0.391304347826087
6301,000-000-13451,wape,0.0,0.0,0.0
6301,000-000-13625,wape,0.4117647058823529,0.38235294117647056,0.4117647058823529
6301,000-000-3777,wape,0.3333333333333333,0.3125,0.2708333333333333
6301,000-000-4013,wape,0.5488,0.5488,0.496
6301,000-000-9341,wape,0.32142857142857145,0.32142857142857145,0.2857142857142857
6301,000-000-9419,wape,0.5,0.5,0.3333333333333333
6358,000-000-10057,wape,0.30303030303030304,0.30303030303030304,0.3409090909090909
6358,000-000-10173,wape,1.7272727272727273,0.6363636363636364,0.6363636363636364
6358,000-000-11828,wape,0.5703703703703704,0.5703703703703704,0.0691358024691358
6358,000-000-3176,wape,0.5,0.5,0.08333333333333333
6406,000-000-13151,wape,0.5,0.3333333333333333,0.3333333333333333
6406,000-000-3870,wape,0.8333333333333334,0.8333333333333334,0.6458333333333334
6406,000-000-3871,wape,0.6666666666666666,0.6666666666666666,0.3055555555555556
6488,000-000-1732,wape,0.35,0.35,0.4
6492,000-000-11645,wape,0.29411764705882354,0.29411764705882354,0.3137254901960784
6492,000-000-11646,wape,0.38461538461538464,0.391025641025641,0.46153846153846156
6492,000-000-13012,wape,0.3,0.3,0.06666666666666667
6492,000-000-13025,wape,0.4,0.4,0.03333333333333333
6492,000-000-1999,wape,0.2962962962962963,0.2962962962962963,0.25
6492,000-000-2001,wape,0.37254901960784315,0.29411764705882354,0.28431372549019607
6492,000-000-2170,wape,0.5,0.5,0.05555555555555555
6492,000-000-2301,wape,0.2631578947368421,0.2631578947368421,0.3684210526315789
6492,000-000-3176,wape,0.25,0.25,0.3680555555555556
6492,000-000-4013,wape,0.888,0.888,0.33066666666666666
6492,000-000-6020,wape,0.26666666666666666,0.26666666666666666,0.3388888888888889
6492,000-000-6178,wape,0.5,0.5,0.1111111111111111
6516,000-000-13884,wape,0.3333333333333333,0.3333333333333333,0.28888888888888886
6558,000-000-1693,wape,0.25925925925925924,0.25925925925925924,0.2777777777777778
6558,000-000-6020,wape,0.3111111111111111,0.3111111111111111,0.2
6605,000-000-1009,wape,0.6666666666666666,0.6666666666666666,0.05555555555555555
6605,000-000-10342,wape,0.7837837837837838,0.7837837837837838,0.6756756756756757
6605,000-000-11283,wape,0.2345679012345679,0.2345679012345679,0.2037037037037037
6605,000-000-11584,wape,0.6585365853658537,0.6585365853658537,0.6585365853658537
6605,000-000-11586,wape,1.4,1.12,0.6
6605,000-000-13358,wape,0.28,0.28,0.38
6605,000-000-3465,wape,0.2,0.2,0.225
6605,000-000-3870,wape,0.4166666666666667,0.4166666666666667,0.3333333333333333
6605,000-000-3871,wape,0.75,0.8541666666666666,0.4166666666666667
6605,000-000-4303,wape,0.4150197628458498,0.6442687747035574,0.5019762845849802
6605,000-000-5312,wape,0.30364372469635625,0.30364372469635625,0.3076923076923077
6605,000-000-6140,wape,0.24369747899159663,0.3697478991596639,0.20588235294117646
6605,000-000-6596,wape,0.5665399239543726,0.5931558935361216,0.6958174904942965
6614,000-000-10174,wape,0.4,0.4,0.3333333333333333
6614,000-000-3176,wape,0.25,0.25,0.36875
6627,000-000-13612,wape,2.6,0.6,0.8
6627,000-000-6140,wape,1.1818181818181819,1.1818181818181819,0.6363636363636364
6655,000-000-8721,wape,0.8,0.2,0.2
6699,000-000-13523,wape,0.7636363636363637,0.7545454545454545,0.4954545454545455
6761,000-000-11283,wape,0.9591836734693877,0.8367346938775511,0.4897959183673469
6761,000-000-11586,wape,0.2,0.2,0.3111111111111111
6761,000-000-11913,wape,0.23333333333333334,0.23333333333333334,0.16111111111111112
6761,000-000-12404,wape,0.391304347826087,0.34782608695652173,0.4782608695652174
6761,000-000-12553,wape,0.3076923076923077,0.3076923076923077,0.46153846153846156
6761,000-000-12976,wape,1.3225806451612903,0.17204301075268819,0.1989247311827957
6761,000-000-13358,wape,0.5454545454545454,0.5454545454545454,0.2727272727272727
6761,000-000-3274,wape,0.2777777777777778,0.16666666666666666,0.24074074074074073
6761,000-000-3465,wape,1.7096774193548387,0.22580645161290322,0.6774193548387096
6761,000-000-4053,wape,0.2641509433962264,0.2358490566037736,0.29245283018867924
6761,000-000-4056,wape,0.8372093023255814,0.8372093023255814,0.43023255813953487
6761,000-000-6072,wape,0.5769230769230769,0.5769230769230769,0.46153846153846156
6761,000-000-6074,wape,0.9333333333333333,0.95,0.55
6761,000-000-6140,wape,0.5294117647058824,0.5294117647058824,0.43137254901960786
6793,000-000-4056,wape,1.608695652173913,0.5652173913043478,0.34782608695652173
6793,000-000-6140,wape,2.6,0.4,0.3
6797,000-000-13177,wape,0.40350877192982454,0.40350877192982454,0.26900584795321636
6797,000-000-3870,wape,1.1666666666666667,1.1666666666666667,0.8055555555555556
6797,000-000-3871,wape,0.8333333333333334,0.8333333333333334,0.1388888888888889
6797,000-000-7754,wape,0.16666666666666666,0.16666666666666666,0.1388888888888889
6805,000-000-3870,wape,0.16666666666666666,0.16666666666666666,0.0
6822,000-000-10340,wape,0.6190476190476191,1.0,0.6190476190476191
6822,000-000-10342,wape,0.4782608695652174,0.391304347826087,0.391304347826087
6822,000-000-11283,wape,0.6842105263157895,0.6052631578947368,0.5789473684210527
6822,000-000-11586,wape,0.2727272727272727,0.2727272727272727,0.21212121212121213
6822,000-000-13358,wape,0.6296296296296297,0.6296296296296297,0.6666666666666666
6822,000-000-4056,wape,0.5,0.5,0.2857142857142857
6822,000-000-5312,wape,0.4166666666666667,0.5833333333333334,0.4583333333333333
6822,000-000-6072,wape,0.6,0.3333333333333333,0.3333333333333333
6822,000-000-6140,wape,0.6086956521739131,0.6086956521739131,0.6956521739130435
6822,000-000-6596,wape,0.627906976744186,0.4418604651162791,0.5348837209302325
6831,000-000-12490,wape,0.30434782608695654,0.30434782608695654,0.391304347826087
6831,000-000-12496,wape,1.0,1.0,0.5
6831,000-000-12504,wape,0.3333333333333333,0.3333333333333333,0.4
6831,000-000-12963,wape,0.48148148148148145,0.48148148148148145,0.48148148148148145
6831,000-000-13088,wape,0.8461538461538461,0.6923076923076923,0.38461538461538464
6883,000-000-11283,wape,1.1818181818181819,1.1818181818181819,0.36363636363636365
6883,000-000-3871,wape,0.6666666666666666,0.6666666666666666,0.2777777777777778
6901,000-000-4053,wape,0.29411764705882354,0.5882352941176471,0.23529411764705882
6901,000-000-4056,wape,0.92,0.74,0.34
6901,000-000-6140,wape,0.6888888888888889,1.1555555555555554,0.9555555555555556
6901,000-000-6596,wape,0.5384615384615384,0.5384615384615384,0.4358974358974359
6929,000-000-13612,wape,0.15384615384615385,0.15384615384615385,0.15384615384615385
6929,000-000-5312,wape,0.42857142857142855,0.42857142857142855,0.46938775510204084
