cliente,SKU,Fecha,cliente_cluster,pred_cantidad_unidades
7806,000-000-6020,2024-08-01,5,12.49832541419503
7806,000-000-6020,2024-09-01,5,12.57248786440109
7806,000-000-6020,2024-10-01,5,12.12346798289034
7806,000-000-6020,2024-11-01,5,12.049242496803522
7806,000-000-6020,2024-12-01,5,11.425586815833839
788,000-000-3092,2024-07-01,2,158.3140939777901
788,000-000-3092,2024-08-01,2,156.26139333649934
788,000-000-3092,2024-09-01,2,151.1598882155341
788,000-000-3092,2024-10-01,2,143.8947033871783
788,000-000-3092,2024-11-01,2,138.0860454144858
788,000-000-3092,2024-12-01,2,132.42714780664755
8035,000-000-10173,2024-07-01,3,4.564014218434625
8035,000-000-10173,2024-08-01,3,4.727560026846699
8035,000-000-10173,2024-09-01,3,5.33904059607302
8035,000-000-10173,2024-10-01,3,5.016100445955586
8035,000-000-10173,2024-11-01,3,5.049425084958871
8035,000-000-10173,2024-12-01,3,4.850218792111836
8035,000-000-10174,2024-07-01,3,3.977381239155721
8035,000-000-10174,2024-08-01,3,3.9646111283840715
8035,000-000-10174,2024-09-01,3,4.087036818823725
8035,000-000-10174,2024-10-01,3,3.863115286063121
8035,000-000-10174,2024-11-01,3,3.9243303492329775
8035,000-000-10174,2024-12-01,3,3.7794045976461796
8035,000-000-1732,2024-07-01,3,3.0177049589048717
8035,000-000-1732,2024-08-01,3,2.881388873996769
8035,000-000-1732,2024-09-01,3,2.996858580872147
8035,000-000-1732,2024-10-01,3,2.842576617592242
8035,000-000-1732,2024-11-01,3,2.871272029258782
8035,000-000-1732,2024-12-01,3,2.7865854166837347
8035,000-000-3176,2024-07-01,3,22.02454753657961
8035,000-000-3176,2024-08-01,3,17.119724058436102
8035,000-000-3176,2024-09-01,3,19.389916890329154
8035,000-000-3176,2024-10-01,3,18.670859602764484
8035,000-000-3176,2024-11-01,3,17.396232604048
8035,000-000-3176,2024-12-01,3,14.395893923574675
8035,000-000-3750,2024-07-01,3,5.05134910493881
8035,000-000-3750,2024-08-01,3,4.724398145641047
8035,000-000-3750,2024-09-01,3,5.124583615061264
8035,000-000-3750,2024-10-01,3,4.952445153108007
8035,000-000-3750,2024-11-01,3,5.157287572093761
8035,000-000-3750,2024-12-01,3,4.935827676983029
8035,000-000-6020,2024-07-01,3,16.38110595901901
8035,000-000-6020,2024-08-01,3,14.247279736168547
8035,000-000-6020,2024-09-01,3,14.340959895326328
8035,000-000-6020,2024-10-01,3,12.959996578324056
8035,000-000-6020,2024-11-01,3,12.838457258502729
8035,000-000-6020,2024-12-01,3,12.65041043569068
8035,000-000-7198,2024-07-01,3,3.012528968346223
8035,000-000-7198,2024-08-01,3,2.8762128834381193
8035,000-000-7198,2024-09-01,3,3.0345721927098928
8035,000-000-7198,2024-10-01,3,2.842326267465243
8035,000-000-7198,2024-11-01,3,2.811048492971939
8035,000-000-7198,2024-12-01,3,2.7263618803968916
8035,000-000-8721,2024-07-01,3,13.262749630324357
8035,000-000-8721,2024-08-01,3,13.241748731213974
8035,000-000-8721,2024-09-01,3,12.404145703397894
8035,000-000-8721,2024-10-01,3,11.908168100686513
8035,000-000-8721,2024-11-01,3,11.833942614599696
8035,000-000-8721,2024-12-01,3,11.541890871332413
8035,000-000-9341,2024-07-01,3,8.025629355186856
8035,000-000-9341,2024-08-01,3,8.376973305551418
8035,000-000-9341,2024-09-01,3,7.731624068257461
8035,000-000-9341,2024-10-01,3,8.193427061185721
8035,000-000-9341,2024-11-01,3,7.372515762606876
8035,000-000-9341,2024-12-01,3,7.071142147783333
8035,000-000-9419,2024-07-01,3,8.520328300999992
8035,000-000-9419,2024-08-01,3,9.420907742356786
8035,000-000-9419,2024-09-01,3,8.85596877896591
8035,000-000-9419,2024-10-01,3,8.136329242745491
8035,000-000-9419,2024-11-01,3,7.590377724672761
8035,000-000-9419,2024-12-01,3,7.351274522831321
8120,000-000-3870,2024-07-01,1,9.862066312711555
8120,000-000-3870,2024-08-01,1,10.27836467564951
8120,000-000-3870,2024-09-01,1,9.93498685563476
8120,000-000-3870,2024-10-01,1,9.943661581318791
8120,000-000-3870,2024-11-01,1,9.566132995546239
8120,000-000-3870,2024-12-01,1,9.010628247499634
8120,000-000-3871,2024-07-01,1,5.9419329730349215
8120,000-000-3871,2024-08-01,1,5.936850042769791
8120,000-000-3871,2024-09-01,1,6.011012492975855
8120,000-000-3871,2024-10-01,1,5.802381099382085
8120,000-000-3871,2024-11-01,1,5.755171903155244
8120,000-000-3871,2024-12-01,1,5.548487545322326
8120,000-000-6140,2024-07-01,1,4.295632587544652
8120,000-000-6140,2024-08-01,1,4.523388344473066
8120,000-000-6140,2024-09-01,1,4.282414328270486
8120,000-000-6140,2024-10-01,1,4.10056867810162
8120,000-000-6140,2024-11-01,1,3.8164840179151027
8120,000-000-6140,2024-12-01,1,4.073009427126866
8142,000-000-11661,2024-07-01,1,44.64278381585813
8142,000-000-11661,2024-08-01,1,45.825553910485134
8142,000-000-11661,2024-09-01,1,36.595765093567614
8142,000-000-11661,2024-10-01,1,34.217288968895815
8142,000-000-11661,2024-11-01,1,33.84837080283426
8142,000-000-11661,2024-12-01,1,32.885002303058585
8177,000-000-13358,2024-07-01,1,6.352201403303972
8177,000-000-13358,2024-08-01,1,5.768508221095054
8177,000-000-13358,2024-09-01,1,5.841092238892811
8177,000-000-13358,2024-10-01,1,5.371850310061321
8177,000-000-13358,2024-11-01,1,4.900326529160115
8177,000-000-13358,2024-12-01,1,4.677942922028457
8177,000-000-13360,2024-07-01,1,3.858198025513689
8177,000-000-13360,2024-08-01,1,4.212907415066388
8177,000-000-13360,2024-09-01,1,3.6072052117426883
8177,000-000-13360,2024-10-01,1,3.4402425797265948
8177,000-000-13360,2024-11-01,1,3.13801923505614
8177,000-000-13360,2024-12-01,1,2.696477493659423
8177,000-000-13612,2024-07-01,1,103.29073618951497
8177,000-000-13612,2024-08-01,1,106.62441602835169
8177,000-000-13612,2024-09-01,1,103.10040498730558
8177,000-000-13612,2024-10-01,1,102.28959270532998
8177,000-000-13612,2024-11-01,1,102.16805338550868
8177,000-000-13612,2024-12-01,1,99.41076321637433
8177,000-000-13890,2024-07-01,1,6.000014140992169
8177,000-000-13890,2024-08-01,1,5.895867330660222
8177,000-000-13890,2024-09-01,1,5.968659382132705
8177,000-000-13890,2024-10-01,1,5.772805330066772
8177,000-000-13890,2024-11-01,1,5.720030270552353
8177,000-000-13890,2024-12-01,1,5.504989840578736
8177,000-000-3313,2024-07-01,1,26.232895219308887
8177,000-000-3313,2024-08-01,1,23.895895756425787
8177,000-000-3313,2024-09-01,1,23.879470675373284
8177,000-000-3313,2024-10-01,1,23.25439364374255
8177,000-000-3313,2024-11-01,1,22.746872535626867
8177,000-000-3313,2024-12-01,1,21.122259697829225
8177,000-000-6140,2024-07-01,1,6.0439193356021175
8177,000-000-6140,2024-08-01,1,5.09881808821045
8177,000-000-6140,2024-09-01,1,5.830833625974731
8177,000-000-6140,2024-10-01,1,5.432902378490859
8177,000-000-6140,2024-11-01,1,5.011587992543966
8177,000-000-6140,2024-12-01,1,4.650560104637666
8224,000-000-3312,2024-07-01,1,21.561537949113298
8224,000-000-3312,2024-08-01,1,19.845272987002993
8224,000-000-3312,2024-09-01,1,18.994927099491562
8224,000-000-3312,2024-10-01,1,18.376571551790036
8224,000-000-3312,2024-11-01,1,15.65093273388882
8224,000-000-3312,2024-12-01,1,16.053566515127503
8246,000-000-13546,2024-07-01,1,5.081943461291896
8246,000-000-13546,2024-08-01,1,4.712551781984726
8246,000-000-13546,2024-09-01,1,5.361885467266787
8246,000-000-13546,2024-10-01,1,5.001911320188044
8246,000-000-13546,2024-11-01,1,5.098673109071935
8246,000-000-13546,2024-12-01,1,4.844959296784372
8246,000-000-13890,2024-07-01,1,4.231035439796598
8246,000-000-13890,2024-08-01,1,4.176414951295216
8246,000-000-13890,2024-09-01,1,4.318431838247587
8246,000-000-13890,2024-10-01,1,4.076013282842659
8246,000-000-13890,2024-11-01,1,4.040823888762333
8246,000-000-13890,2024-12-01,1,3.838592311958702
8246,000-000-6140,2024-07-01,1,8.04159450160326
8246,000-000-6140,2024-08-01,1,6.876819684179644
8246,000-000-6140,2024-09-01,1,7.227655351038785
8246,000-000-6140,2024-10-01,1,6.827047294900033
8246,000-000-6140,2024-11-01,1,6.6703362941589015
8246,000-000-6140,2024-12-01,1,6.305565436265937
8248,000-000-13358,2024-07-01,1,7.836129173891747
8248,000-000-13358,2024-08-01,1,8.141088179043761
8248,000-000-13358,2024-09-01,1,8.956828953736835
8248,000-000-13358,2024-10-01,1,8.978647284419067
8248,000-000-13358,2024-11-01,1,9.066179222233929
8248,000-000-13358,2024-12-01,1,8.606043449659955
8248,000-000-6140,2024-07-01,1,10.844374031683154
8248,000-000-6140,2024-08-01,1,9.698887100607573
8248,000-000-6140,2024-09-01,1,10.364268321545378
8248,000-000-6140,2024-10-01,1,10.010662482376334
8248,000-000-6140,2024-11-01,1,9.783005752845648
8248,000-000-6140,2024-12-01,1,8.837355064252774
8248,000-000-7049,2024-07-01,1,57.41794174485271
8248,000-000-7049,2024-08-01,1,51.68440591279672
8248,000-000-7049,2024-09-01,1,44.41486324916791
8248,000-000-7049,2024-10-01,1,48.82959449023018
8248,000-000-7049,2024-11-01,1,44.393797796272636
8248,000-000-7049,2024-12-01,1,47.7760983014007
8257,000-000-10129,2024-07-01,4,12.186571910380295
8257,000-000-10129,2024-08-01,4,12.181488980115166
8257,000-000-10129,2024-09-01,4,12.25565143032123
8257,000-000-10129,2024-10-01,4,11.949038437585912
8257,000-000-10129,2024-11-01,4,11.90182924135907
8257,000-000-10129,2024-12-01,4,11.720106545399624
8257,000-000-10130,2024-07-01,4,19.31159158140261
8257,000-000-10130,2024-08-01,4,18.50837443603646
8257,000-000-10130,2024-09-01,4,16.474221162254565
8257,000-000-10130,2024-10-01,4,15.090725186616037
8257,000-000-10130,2024-11-01,4,13.992518348334961
8257,000-000-10130,2024-12-01,4,12.807116605067677
8257,000-000-10173,2024-07-01,4,7.8233639681986045
8257,000-000-10173,2024-08-01,4,7.859401285715274
8257,000-000-10173,2024-09-01,4,7.598281598549822
8257,000-000-10173,2024-10-01,4,7.541006334989773
8257,000-000-10173,2024-11-01,4,7.516832307258459
8257,000-000-10173,2024-12-01,4,7.196114362529329
8257,000-000-10174,2024-07-01,4,9.173923569335567
8257,000-000-10174,2024-08-01,4,9.129417927457363
8257,000-000-10174,2024-09-01,4,9.203580377663426
8257,000-000-10174,2024-10-01,4,9.181992755880698
8257,000-000-10174,2024-11-01,4,8.446029797964071
8257,000-000-10174,2024-12-01,4,7.352444663575829
8257,000-000-11784,2024-07-01,4,374.9319331697645
8257,000-000-11784,2024-08-01,4,344.8496622594344
8257,000-000-11784,2024-09-01,4,314.05278154695264
8257,000-000-11784,2024-10-01,4,301.8216513940906
8257,000-000-11784,2024-11-01,4,293.9390441814953
8257,000-000-11784,2024-12-01,4,282.0291096745888
8257,000-000-12334,2024-07-01,4,21.398635208748264
8257,000-000-12334,2024-08-01,4,22.36097168150278
8257,000-000-12334,2024-09-01,4,21.425853754254167
8257,000-000-12334,2024-10-01,4,20.781772697217377
8257,000-000-12334,2024-11-01,4,18.542734352678746
8257,000-000-12334,2024-12-01,4,20.089331263121675
8257,000-000-12842,2024-07-01,4,95.2182420558324
8257,000-000-12842,2024-08-01,4,80.29386701324204
8257,000-000-12842,2024-09-01,4,80.11953550986678
8257,000-000-12842,2024-10-01,4,72.87216758483437
8257,000-000-12842,2024-11-01,4,73.56932416119129
8257,000-000-12842,2024-12-01,4,72.41850655232693
8257,000-000-12882,2024-07-01,4,215.92294049138275
8257,000-000-12882,2024-08-01,4,214.59723977465222
8257,000-000-12882,2024-09-01,4,223.61268378879885
8257,000-000-12882,2024-10-01,4,232.15208817184393
8257,000-000-12882,2024-11-01,4,232.5619831383377
8257,000-000-12882,2024-12-01,4,231.63002626932953
8257,000-000-13099,2024-07-01,4,511.09428677394897
8257,000-000-13099,2024-08-01,4,489.78410255880834
8257,000-000-13099,2024-09-01,4,491.81078284295353
8257,000-000-13099,2024-10-01,4,504.8816659585971
8257,000-000-13099,2024-11-01,4,504.76012663877583
8257,000-000-13099,2024-12-01,4,460.27642447801685
8257,000-000-13348,2024-07-01,4,3.5978185323547645
8257,000-000-13348,2024-08-01,4,4.015504490311736
8257,000-000-13348,2024-09-01,4,4.1379301807513915
8257,000-000-13348,2024-10-01,4,4.023198583918271
8257,000-000-13348,2024-11-01,4,4.020236278833165
8257,000-000-13348,2024-12-01,4,3.8615563361936256
8257,000-000-13889,2024-07-01,4,9.836562913322643
8257,000-000-13889,2024-08-01,4,9.891952011982132
8257,000-000-13889,2024-09-01,4,9.782196605977182
8257,000-000-13889,2024-10-01,4,9.539199573139276
8257,000-000-13889,2024-11-01,4,9.333976749948016
8257,000-000-13889,2024-12-01,4,8.73750038322517
8257,000-000-1999,2024-07-01,4,11.819739789043705
8257,000-000-1999,2024-08-01,4,12.181488980115166
8257,000-000-1999,2024-09-01,4,12.25565143032123
8257,000-000-1999,2024-10-01,4,11.87756677810081
8257,000-000-1999,2024-11-01,4,11.822160256791271
8257,000-000-1999,2024-12-01,4,11.621730437263771
8257,000-000-2001,2024-07-01,4,12.157019637508359
8257,000-000-2001,2024-08-01,4,12.17023498869657
8257,000-000-2001,2024-09-01,4,12.156674397317431
8257,000-000-2001,2024-10-01,4,11.838003726785246
8257,000-000-2001,2024-11-01,4,11.736604115706427
8257,000-000-2001,2024-12-01,4,11.561970759204524
8257,000-000-2170,2024-07-01,4,11.799643425901134
8257,000-000-2170,2024-08-01,4,11.819739789043705
8257,000-000-2170,2024-09-01,4,12.25565143032123
8257,000-000-2170,2024-10-01,4,11.87756677810081
8257,000-000-2170,2024-11-01,4,11.822160256791271
8257,000-000-2170,2024-12-01,4,11.621730437263771
8257,000-000-3176,2024-07-01,4,40.90446631335029
8257,000-000-3176,2024-08-01,4,36.07627353029725
8257,000-000-3176,2024-09-01,4,38.241223860748214
8257,000-000-3176,2024-10-01,4,36.91852317405402
8257,000-000-3176,2024-11-01,4,36.4936202566782
8257,000-000-3176,2024-12-01,4,36.2622331711377
8257,000-000-3612,2024-07-01,4,35.77975373178391
8257,000-000-3612,2024-08-01,4,25.522167770159587
8257,000-000-3612,2024-09-01,4,28.882668187122444
8257,000-000-3612,2024-10-01,4,25.876165816464912
8257,000-000-3612,2024-11-01,4,23.319814728154427
8257,000-000-3612,2024-12-01,4,22.654342032170486
8257,000-000-3750,2024-07-01,4,5.928919872782286
8257,000-000-3750,2024-08-01,4,5.904259284486484
8257,000-000-3750,2024-09-01,4,6.165685558805157
8257,000-000-3750,2024-10-01,4,5.952542161386299
8257,000-000-3750,2024-11-01,4,5.851142550307481
8257,000-000-3750,2024-12-01,4,5.650712730779988
8257,000-000-3777,2024-07-01,4,5.996873056464793
8257,000-000-3777,2024-08-01,4,6.035154559016021
8257,000-000-3777,2024-09-01,4,6.142022324349263
8257,000-000-3777,2024-10-01,4,5.927111071715842
8257,000-000-3777,2024-11-01,4,5.879901875488999
8257,000-000-3777,2024-12-01,4,5.70104495904477
8257,000-000-4013,2024-07-01,4,100.80517421997567
8257,000-000-4013,2024-08-01,4,89.10794912684888
8257,000-000-4013,2024-09-01,4,109.74256022772055
8257,000-000-4013,2024-10-01,4,111.67252048066062
8257,000-000-4013,2024-11-01,4,108.70965505384589
8257,000-000-4013,2024-12-01,4,100.60828110932827
8257,000-000-6020,2024-07-01,4,14.69370622128196
8257,000-000-6020,2024-08-01,4,14.492967869124506
8257,000-000-6020,2024-09-01,4,14.551346439676397
8257,000-000-6020,2024-10-01,4,14.013212497618014
8257,000-000-6020,2024-11-01,4,14.023728176746069
8257,000-000-6020,2024-12-01,4,11.993874284218279
8257,000-000-8722,2024-07-01,4,12.348005935403283
8257,000-000-8722,2024-08-01,4,12.69220685392813
8257,000-000-8722,2024-09-01,4,12.00987604619625
8257,000-000-8722,2024-10-01,4,11.670299822541658
8257,000-000-8722,2024-11-01,4,11.656935131138635
8257,000-000-8722,2024-12-01,4,11.456505311611132
8257,000-000-9341,2024-07-01,4,5.676326046405807
8257,000-000-9341,2024-08-01,4,5.03352027272185
8257,000-000-9341,2024-09-01,4,5.475788957971146
8257,000-000-9341,2024-10-01,4,5.0030854275547565
8257,000-000-9341,2024-11-01,4,4.856388243540694
8257,000-000-9341,2024-12-01,4,5.027723097499154
8257,000-000-9419,2024-07-01,4,5.847505040695593
8257,000-000-9419,2024-08-01,4,5.333654646016056
8257,000-000-9419,2024-09-01,4,5.774412871595272
8257,000-000-9419,2024-10-01,4,5.454522972906478
8257,000-000-9419,2024-11-01,4,5.275546130655842
8257,000-000-9419,2024-12-01,4,5.046346811528306
8257,000-000-9919,2024-07-01,4,10.43047623992109
8257,000-000-9919,2024-08-01,4,10.660448004438887
8257,000-000-9919,2024-09-01,4,10.202462779042607
8257,000-000-9919,2024-10-01,4,10.31481608932039
8257,000-000-9919,2024-11-01,4,10.26967706349121
8257,000-000-9919,2024-12-01,4,9.350393943400812
8582,000-000-10173,2024-07-01,1,4.587803164912554
8582,000-000-10173,2024-08-01,1,4.29299376157601
8582,000-000-10173,2024-09-01,1,4.65603719449812
8582,000-000-10173,2024-10-01,1,4.516861911122513
8582,000-000-10173,2024-11-01,1,4.858886917081001
8582,000-000-10173,2024-12-01,1,4.417540340269868
8666,000-000-11283,2024-07-01,1,5.4580259690795785
8666,000-000-11283,2024-08-01,1,4.468075238181143
8666,000-000-11283,2024-09-01,1,4.689649013527426
8666,000-000-11283,2024-10-01,1,4.439303990554642
8666,000-000-11283,2024-11-01,1,4.499607344266257
8666,000-000-11283,2024-12-01,1,4.211989759071017
8666,000-000-13890,2024-07-01,1,5.817449852014185
8666,000-000-13890,2024-08-01,1,5.828227987355936
8666,000-000-13890,2024-09-01,1,5.943881267693092
8666,000-000-13890,2024-10-01,1,5.699949902936602
8666,000-000-13890,2024-11-01,1,5.652740706709761
8666,000-000-13890,2024-12-01,1,5.471769476149058
8666,000-000-3313,2024-07-01,1,12.242411620096487
8666,000-000-3313,2024-08-01,1,12.215113988394588
8666,000-000-3313,2024-09-01,1,11.382523993990848
8666,000-000-3313,2024-10-01,1,10.512302539201352
8666,000-000-3313,2024-11-01,1,9.967271067213856
8666,000-000-3313,2024-12-01,1,9.631555395368393
8666,000-000-3870,2024-07-01,1,6.148540657215106
8666,000-000-3870,2024-08-01,1,6.135770546443457
8666,000-000-3870,2024-09-01,1,6.070116350758415
8666,000-000-3870,2024-10-01,1,5.861484957164645
8666,000-000-3870,2024-11-01,1,5.814275760937804
8666,000-000-3870,2024-12-01,1,5.617942454532246
8666,000-000-5312,2024-07-01,1,10.601424827790344
8666,000-000-5312,2024-08-01,1,10.110813952595715
8666,000-000-5312,2024-09-01,1,9.587217970834049
8666,000-000-5312,2024-10-01,1,8.512016037821416
8666,000-000-5312,2024-11-01,1,8.849262812628767
8666,000-000-5312,2024-12-01,1,8.667297022228523
8666,000-000-6973,2024-07-01,1,2.531571672290077
8666,000-000-6973,2024-08-01,1,2.7070651455639596
8666,000-000-6973,2024-09-01,1,2.829490836003614
8666,000-000-6973,2024-10-01,1,2.633007976485175
8666,000-000-6973,2024-11-01,1,2.6338351759867122
8666,000-000-6973,2024-12-01,1,2.544149398240864
871,000-000-3313,2024-07-01,1,8.938765381302822
871,000-000-3313,2024-08-01,1,6.781777720624065
871,000-000-3313,2024-09-01,1,7.295918439426097
871,000-000-3313,2024-10-01,1,6.688377952328569
871,000-000-3313,2024-11-01,1,6.504331283422551
871,000-000-3313,2024-12-01,1,5.998348966200339
901,000-000-10057,2024-07-01,1,16.01393882455912
901,000-000-10057,2024-08-01,1,16.081784671429155
901,000-000-10057,2024-09-01,1,14.113759951585916
901,000-000-10057,2024-10-01,1,12.710251831124069
901,000-000-10057,2024-11-01,1,11.742320232503367
901,000-000-10057,2024-12-01,1,11.450268489236084
901,000-000-10174,2024-07-01,1,3.5936657237342815
901,000-000-10174,2024-08-01,1,3.543141895060766
901,000-000-10174,2024-09-01,1,3.885964709123489
901,000-000-10174,2024-10-01,1,3.8774651069565675
901,000-000-10174,2024-11-01,1,3.8091082761495385
901,000-000-10174,2024-12-01,1,3.509877200453045
901,000-000-7198,2024-07-01,1,2.0880468620903136
901,000-000-7198,2024-08-01,1,2.0880468620903136
901,000-000-7198,2024-09-01,1,2.164183343021666
901,000-000-7198,2024-10-01,1,1.976923360973945
901,000-000-7198,2024-11-01,1,1.9735224171851782
901,000-000-7198,2024-12-01,1,1.8780576692683815
9093,000-000-1009,2024-07-01,4,24.325045881083945
9093,000-000-1009,2024-08-01,4,24.338261232272146
9093,000-000-1009,2024-09-01,4,24.603900447119493
9093,000-000-1009,2024-10-01,4,24.259602956710225
9093,000-000-1009,2024-11-01,4,24.15000602054871
9093,000-000-1009,2024-12-01,4,23.968283324589283
9093,000-000-11664,2024-07-01,4,10.147993711269931
9093,000-000-11664,2024-08-01,4,10.106032712209885
9093,000-000-11664,2024-09-01,4,9.873994455244832
9093,000-000-11664,2024-10-01,4,9.757441825048693
9093,000-000-11664,2024-11-01,4,9.65604221396987
9093,000-000-11664,2024-12-01,4,9.218539448159222
9093,000-000-12625,2024-07-01,4,25.332077866249787
9093,000-000-12625,2024-08-01,4,25.27454177372379
9093,000-000-12625,2024-09-01,4,24.45691478918127
9093,000-000-12625,2024-10-01,4,23.770708668846584
9093,000-000-12625,2024-11-01,4,23.528175849549196
9093,000-000-12625,2024-12-01,4,23.171896469641975
9093,000-000-13181,2024-07-01,4,23.866416396836183
9093,000-000-13181,2024-08-01,4,22.00848238554428
9093,000-000-13181,2024-09-01,4,22.379665601727467
9093,000-000-13181,2024-10-01,4,20.809836146571538
9093,000-000-13181,2024-11-01,4,20.68829682675022
9093,000-000-13181,2024-12-01,4,19.29451127913028
9093,000-000-13323,2024-07-01,4,6.601555818796561
9093,000-000-13323,2024-08-01,4,6.9767151932384435
9093,000-000-13323,2024-09-01,4,7.304800013752678
9093,000-000-13323,2024-10-01,4,7.018771358149155
9093,000-000-13323,2024-11-01,4,6.773576564584973
9093,000-000-13323,2024-12-01,4,6.5466218968188645
9093,000-000-13324,2024-07-01,4,8.887281536990924
9093,000-000-13324,2024-08-01,4,8.549885049411309
9093,000-000-13324,2024-09-01,4,9.606364760860293
9093,000-000-13324,2024-10-01,4,9.47776468524892
9093,000-000-13324,2024-11-01,4,8.950326453080992
9093,000-000-13324,2024-12-01,4,9.037461890486897
9093,000-000-13325,2024-07-01,4,6.656880231551076
9093,000-000-13325,2024-08-01,4,7.000434473249741
9093,000-000-13325,2024-09-01,4,6.820153339086096
9093,000-000-13325,2024-10-01,4,6.580044100446687
9093,000-000-13325,2024-11-01,4,6.76009034371852
9093,000-000-13325,2024-12-01,4,6.5610434751412186
9093,000-000-13340,2024-07-01,4,33.53113610453308
9093,000-000-13340,2024-08-01,4,33.49972975188784
9093,000-000-13340,2024-09-01,4,33.84641356008564
9093,000-000-13340,2024-10-01,4,32.820074172426914
9093,000-000-13340,2024-11-01,4,33.1998312793756
9093,000-000-13340,2024-12-01,4,32.55509710309745
9093,000-000-13349,2024-07-01,4,24.26618727760537
9093,000-000-13349,2024-08-01,4,24.224062214307466
9093,000-000-13349,2024-09-01,4,24.298224664513533
9093,000-000-13349,2024-10-01,4,23.84920478300276
9093,000-000-13349,2024-11-01,4,24.055696960967715
9093,000-000-13349,2024-12-01,4,23.816593759126278
9093,000-000-13364,2024-07-01,4,21.06776753490391
9093,000-000-13364,2024-08-01,4,21.057821814688698
9093,000-000-13364,2024-09-01,4,21.319421897674047
9093,000-000-13364,2024-10-01,4,20.00438432486339
9093,000-000-13364,2024-11-01,4,19.894787388701882
9093,000-000-13364,2024-12-01,4,19.426403547463007
9093,000-000-13609,2024-07-01,4,7.700179870721933
9093,000-000-13609,2024-08-01,4,7.700126570598392
9093,000-000-13609,2024-09-01,4,7.169906315580027
9093,000-000-13609,2024-10-01,4,7.095016545608122
9093,000-000-13609,2024-11-01,4,6.70325856549089
9093,000-000-13609,2024-12-01,4,6.369519071622722
9093,000-000-13612,2024-07-01,4,60.482007070978774
9093,000-000-13612,2024-08-01,4,44.84147099475734
9093,000-000-13612,2024-09-01,4,48.09646220840241
9093,000-000-13612,2024-10-01,4,42.16380017758497
9093,000-000-13612,2024-11-01,4,41.99738792314509
9093,000-000-13612,2024-12-01,4,41.236235454058104
9093,000-000-3465,2024-07-01,4,25.107746252442197
9093,000-000-3465,2024-08-01,4,27.007918457033973
9093,000-000-3465,2024-09-01,4,28.156457849579777
9093,000-000-3465,2024-10-01,4,30.815870051444456
9093,000-000-3465,2024-11-01,4,31.409713847454647
9093,000-000-3465,2024-12-01,4,27.215505864799326
9093,000-000-3466,2024-07-01,4,20.003272075130244
9093,000-000-3466,2024-08-01,4,20.28562023189721
9093,000-000-3466,2024-09-01,4,20.384912251787487
9093,000-000-3466,2024-10-01,4,19.95986987836643
9093,000-000-3466,2024-11-01,4,19.850272942204914
9093,000-000-3466,2024-12-01,4,19.64984312267742
9093,000-000-6140,2024-07-01,4,9.818555442731165
9093,000-000-6140,2024-08-01,4,10.776435084289192
9093,000-000-6140,2024-09-01,4,10.429941875658244
9093,000-000-6140,2024-10-01,4,10.125645137632725
9093,000-000-6140,2024-11-01,4,9.260825507182522
9093,000-000-6140,2024-12-01,4,8.71914497789088
9093,000-000-6973,2024-07-01,4,2.894828352246615
9093,000-000-6973,2024-08-01,4,2.8913688755693587
9093,000-000-6973,2024-09-01,4,3.1297789417362494
9093,000-000-6973,2024-10-01,4,2.9543455533959215
9093,000-000-6973,2024-11-01,4,2.9080550072107605
9093,000-000-6973,2024-12-01,4,2.8316675907817674
9093,000-000-7049,2024-07-01,4,72.19311531114482
9093,000-000-7049,2024-08-01,4,63.97423469091447
9093,000-000-7049,2024-09-01,4,68.97220989559642
9093,000-000-7049,2024-10-01,4,66.57187508837218
9093,000-000-7049,2024-11-01,4,66.71012702898875
9093,000-000-7049,2024-12-01,4,65.59823534329271
9093,000-000-7167,2024-07-01,4,3.0318587539348063
9093,000-000-7167,2024-08-01,4,3.019088643163158
9093,000-000-7167,2024-09-01,4,3.167742903700995
9093,000-000-7167,2024-10-01,4,2.9543455533959215
9093,000-000-7167,2024-11-01,4,2.9565431516310396
9093,000-000-7167,2024-12-01,4,2.8316675907817674
9155,000-000-11283,2024-07-01,3,4.1492748032501865
9155,000-000-11283,2024-08-01,3,4.1492748032501865
9155,000-000-11283,2024-09-01,3,4.310561712902604
9155,000-000-11283,2024-10-01,3,4.086640180141995
9155,000-000-11283,2024-11-01,3,4.104855160888322
9155,000-000-11283,2024-12-01,3,3.9271017612275485
9155,000-000-13342,2024-07-01,3,20.068983135000448
9155,000-000-13342,2024-08-01,3,19.951779080523334
9155,000-000-13342,2024-09-01,3,20.025941530729394
9155,000-000-13342,2024-10-01,3,19.53349036362006
9155,000-000-13342,2024-11-01,3,19.706408671776177
9155,000-000-13342,2024-12-01,3,19.592629049503508
9155,000-000-3465,2024-07-01,3,20.1748147824888
9155,000-000-3465,2024-08-01,3,20.188030133677014
9155,000-000-3465,2024-09-01,3,20.26219258388308
9155,000-000-3465,2024-10-01,3,19.85611936971573
9155,000-000-3465,2024-11-01,3,19.831988583320662
9155,000-000-3465,2024-12-01,3,19.66534592560434
9155,000-000-3870,2024-07-01,3,6.524166236768985
9155,000-000-3870,2024-08-01,3,6.6692865514264605
9155,000-000-3870,2024-09-01,3,6.683401502276141
9155,000-000-3870,2024-10-01,3,6.459479969515531
9155,000-000-3870,2024-11-01,3,5.977947792075998
9155,000-000-3870,2024-12-01,3,5.585999463856757
9155,000-000-5312,2024-07-01,3,9.784043980237998
